nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,        pressure,velocity-magnitude,     temperature
      3222, 9.549999833E-01,-2.209700793E-01, 0.000000000E+00, 1.299744000E+06, 1.553152847E+01, 8.442924805E+02
      3223, 9.750000238E-01,-2.209700793E-01, 0.000000000E+00, 1.299746750E+06, 1.532499695E+01, 8.442951660E+02
      3224, 9.950000048E-01,-2.209700793E-01, 0.000000000E+00, 1.299749875E+06, 1.511981487E+01, 8.442977295E+02
      3225, 1.014999986E+00,-2.209700793E-01, 0.000000000E+00, 1.299753250E+06, 1.491569614E+01, 8.443005371E+02
      3226, 1.034999967E+00,-2.209700793E-01, 0.000000000E+00, 1.299757125E+06, 1.471256256E+01, 8.443032837E+02
      3227, 1.054999948E+00,-2.209700793E-01, 0.000000000E+00, 1.299761250E+06, 1.451054764E+01, 8.443060913E+02
      3228, 1.075000048E+00,-2.209700793E-01, 0.000000000E+00, 1.299765625E+06, 1.430992889E+01, 8.443089600E+02
      3229, 1.095000029E+00,-2.209700793E-01, 0.000000000E+00, 1.299770750E+06, 1.411109543E+01, 8.443119507E+02
      3230, 1.115000010E+00,-2.209700793E-01, 0.000000000E+00, 1.299775875E+06, 1.391445923E+01, 8.443147583E+02
      3231, 1.134999990E+00,-2.209700793E-01, 0.000000000E+00, 1.299781250E+06, 1.372043228E+01, 8.443176270E+02
      3232, 1.154999971E+00,-2.209700793E-01, 0.000000000E+00, 1.299787125E+06, 1.352940559E+01, 8.443206787E+02
      3233, 1.174999952E+00,-2.209700793E-01, 0.000000000E+00, 1.299792875E+06, 1.334171772E+01, 8.443234863E+02
      3234, 1.195000052E+00,-2.209700793E-01, 0.000000000E+00, 1.299799125E+06, 1.315768814E+01, 8.443264771E+02
      3235, 1.215000033E+00,-2.209700793E-01, 0.000000000E+00, 1.299805625E+06, 1.297759247E+01, 8.443294067E+02
      3236, 1.235000014E+00,-2.209700793E-01, 0.000000000E+00, 1.299812125E+06, 1.280165005E+01, 8.443322754E+02
      3237, 1.254999995E+00,-2.209700793E-01, 0.000000000E+00, 1.299818750E+06, 1.263004875E+01, 8.443351440E+02
      3238, 1.274999976E+00,-2.209700793E-01, 0.000000000E+00, 1.299825375E+06, 1.246292496E+01, 8.443380127E+02
      3239, 1.294999957E+00,-2.209700793E-01, 0.000000000E+00, 1.299832125E+06, 1.230037117E+01, 8.443407593E+02
      3240, 1.315000057E+00,-2.209700793E-01, 0.000000000E+00, 1.299838875E+06, 1.214244938E+01, 8.443434448E+02
      3241, 1.335000038E+00,-2.209700793E-01, 0.000000000E+00, 1.299845625E+06, 1.198917770E+01, 8.443462524E+02
      3242, 1.355000019E+00,-2.209700793E-01, 0.000000000E+00, 1.299852250E+06, 1.184053612E+01, 8.443489380E+02
      3243, 1.375000000E+00,-2.209700793E-01, 0.000000000E+00, 1.299858875E+06, 1.169647026E+01, 8.443515015E+02
      3244, 1.394999981E+00,-2.209700793E-01, 0.000000000E+00, 1.299865250E+06, 1.155690193E+01, 8.443539429E+02
      3245, 1.414999962E+00,-2.209700793E-01, 0.000000000E+00, 1.299871750E+06, 1.142172718E+01, 8.443565063E+02
      3246, 1.434999943E+00,-2.209700793E-01, 0.000000000E+00, 1.299878000E+06, 1.129081440E+01, 8.443589478E+02
      3247, 1.455000043E+00,-2.209700793E-01, 0.000000000E+00, 1.299884000E+06, 1.116401958E+01, 8.443612671E+02
      3248, 1.475000024E+00,-2.209700793E-01, 0.000000000E+00, 1.299890000E+06, 1.104117775E+01, 8.443635864E+02
      3249, 1.495000005E+00,-2.209700793E-01, 0.000000000E+00, 1.299895750E+06, 1.092212105E+01, 8.443657837E+02
      3250, 1.514999986E+00,-2.209700793E-01, 0.000000000E+00, 1.299901250E+06, 1.080667686E+01, 8.443678589E+02
      3251, 1.534999967E+00,-2.209700793E-01, 0.000000000E+00, 1.299906500E+06, 1.069467354E+01, 8.443698730E+02
      3252, 1.554999948E+00,-2.209700793E-01, 0.000000000E+00, 1.299911750E+06, 1.058593655E+01, 8.443718872E+02
      3253, 1.575000048E+00,-2.209700793E-01, 0.000000000E+00, 1.299916750E+06, 1.048030472E+01, 8.443738403E+02
      3254, 1.595000029E+00,-2.209700793E-01, 0.000000000E+00, 1.299921500E+06, 1.037761974E+01, 8.443756104E+02
      3255, 1.615000010E+00,-2.209700793E-01, 0.000000000E+00, 1.299926000E+06, 1.027773952E+01, 8.443773804E+02
      3256, 1.634999990E+00,-2.209700793E-01, 0.000000000E+00, 1.299930250E+06, 1.018052864E+01, 8.443789063E+02
      3257, 1.654999971E+00,-2.209700793E-01, 0.000000000E+00, 1.299934375E+06, 1.008586502E+01, 8.443804932E+02
      3258, 1.674999952E+00,-2.209700793E-01, 0.000000000E+00, 1.299938250E+06, 9.993638039E+00, 8.443819580E+02
      3259, 1.695000052E+00,-2.209700793E-01, 0.000000000E+00, 1.299942000E+06, 9.903751373E+00, 8.443833618E+02
      3260, 1.715000033E+00,-2.209700793E-01, 0.000000000E+00, 1.299945625E+06, 9.816121101E+00, 8.443847046E+02
      3261, 1.735000014E+00,-2.209700793E-01, 0.000000000E+00, 1.299948875E+06, 9.730670929E+00, 8.443860474E+02
      3262, 1.754999995E+00,-2.209700793E-01, 0.000000000E+00, 1.299951875E+06, 9.647340775E+00, 8.443871460E+02
      3263, 1.774999976E+00,-2.209700793E-01, 0.000000000E+00, 1.299955000E+06, 9.566079140E+00, 8.443882446E+02
      3264, 1.794999957E+00,-2.209700793E-01, 0.000000000E+00, 1.299957875E+06, 9.486834526E+00, 8.443892212E+02
      3265, 1.815000057E+00,-2.209700793E-01, 0.000000000E+00, 1.299960250E+06, 9.409569740E+00, 8.443901367E+02
      3266, 1.835000038E+00,-2.209700793E-01, 0.000000000E+00, 1.299963000E+06, 9.334244728E+00, 8.443910522E+02
      3267, 1.855000019E+00,-2.209700793E-01, 0.000000000E+00, 1.299965250E+06, 9.260831833E+00, 8.443919067E+02
      3268, 1.875000000E+00,-2.209700793E-01, 0.000000000E+00, 1.299967375E+06, 9.189299583E+00, 8.443925781E+02
      3269, 1.894999981E+00,-2.209700793E-01, 0.000000000E+00, 1.299969625E+06, 9.119621277E+00, 8.443933105E+02
      3270, 1.914999962E+00,-2.209700793E-01, 0.000000000E+00, 1.299971500E+06, 9.051774025E+00, 8.443939819E+02
      3271, 1.934999943E+00,-2.209700793E-01, 0.000000000E+00, 1.299973250E+06, 8.985730171E+00, 8.443945313E+02
      3272, 1.955000043E+00,-2.209700793E-01, 0.000000000E+00, 1.299975125E+06, 8.921471596E+00, 8.443950806E+02
      3273, 1.975000024E+00,-2.209700793E-01, 0.000000000E+00, 1.299976750E+06, 8.858971596E+00, 8.443956299E+02
      3274, 1.995000005E+00,-2.209700793E-01, 0.000000000E+00, 1.299978125E+06, 8.798204422E+00, 8.443960571E+02
      3275, 2.015000105E+00,-2.209700793E-01, 0.000000000E+00, 1.299979500E+06, 8.739141464E+00, 8.443964233E+02
      3276, 2.035000086E+00,-2.209700793E-01, 0.000000000E+00, 1.299981000E+06, 8.681752205E+00, 8.443968506E+02
      3277, 2.055000067E+00,-2.209700793E-01, 0.000000000E+00, 1.299982250E+06, 8.626005173E+00, 8.443972778E+02
      3278, 2.075000048E+00,-2.209700793E-01, 0.000000000E+00, 1.299983375E+06, 8.571869850E+00, 8.443976440E+02
      3279, 2.095000029E+00,-2.209700793E-01, 0.000000000E+00, 1.299984625E+06, 8.519310951E+00, 8.443978271E+02
      3280, 2.115000010E+00,-2.209700793E-01, 0.000000000E+00, 1.299985500E+06, 8.468292236E+00, 8.443981934E+02
      3281, 2.134999990E+00,-2.209700793E-01, 0.000000000E+00, 1.299986500E+06, 8.418779373E+00, 8.443984375E+02
      3282, 2.154999971E+00,-2.209700793E-01, 0.000000000E+00, 1.299987500E+06, 8.370737076E+00, 8.443988037E+02
      3283, 2.174999952E+00,-2.209700793E-01, 0.000000000E+00, 1.299988500E+06, 8.324118614E+00, 8.443991089E+02
      3284, 2.194999933E+00,-2.209700793E-01, 0.000000000E+00, 1.299989125E+06, 8.278891563E+00, 8.443992920E+02
      3285, 2.214999914E+00,-2.209700793E-01, 0.000000000E+00, 1.299990000E+06, 8.235017776E+00, 8.443995361E+02
      3286, 2.234999895E+00,-2.209700793E-01, 0.000000000E+00, 1.299990750E+06, 8.192464828E+00, 8.443998413E+02
      3287, 2.255000114E+00,-2.209700793E-01, 0.000000000E+00, 1.299991375E+06, 8.151196480E+00, 8.443999634E+02
      3288, 2.275000095E+00,-2.209700793E-01, 0.000000000E+00, 1.299992000E+06, 8.111167908E+00, 8.444003296E+02
      3289, 2.295000076E+00,-2.209700793E-01, 0.000000000E+00, 1.299992750E+06, 8.072342873E+00, 8.444005127E+02
      3290, 2.315000057E+00,-2.209700793E-01, 0.000000000E+00, 1.299993250E+06, 8.034684181E+00, 8.444008789E+02
      3291, 2.335000038E+00,-2.209700793E-01, 0.000000000E+00, 1.299993625E+06, 7.998154163E+00, 8.444010620E+02
      3292, 2.355000019E+00,-2.209700793E-01, 0.000000000E+00, 1.299994125E+06, 7.962720394E+00, 8.444013672E+02
      3293, 2.375000000E+00,-2.209700793E-01, 0.000000000E+00, 1.299994625E+06, 7.928350449E+00, 8.444015503E+02
      3294, 2.394999981E+00,-2.209700793E-01, 0.000000000E+00, 1.299995000E+06, 7.895009041E+00, 8.444018555E+02
      3295, 2.414999962E+00,-2.209700793E-01, 0.000000000E+00, 1.299995500E+06, 7.862665653E+00, 8.444021606E+02
      3296, 2.434999943E+00,-2.209700793E-01, 0.000000000E+00, 1.299995875E+06, 7.831287861E+00, 8.444024048E+02
      3297, 2.454999924E+00,-2.209700793E-01, 0.000000000E+00, 1.299996375E+06, 7.800847054E+00, 8.444026489E+02
      3298, 2.474999905E+00,-2.209700793E-01, 0.000000000E+00, 1.299996625E+06, 7.771314144E+00, 8.444028931E+02
      3299, 2.494999886E+00,-2.209700793E-01, 0.000000000E+00, 1.299996875E+06, 7.742660522E+00, 8.444031372E+02
      3300, 2.515000105E+00,-2.209700793E-01, 0.000000000E+00, 1.299997375E+06, 7.714858055E+00, 8.444033813E+02
      3301, 2.535000086E+00,-2.209700793E-01, 0.000000000E+00, 1.299997625E+06, 7.687885284E+00, 8.444035645E+02
      3302, 2.555000067E+00,-2.209700793E-01, 0.000000000E+00, 1.299997750E+06, 7.661710262E+00, 8.444038696E+02
      3303, 2.575000048E+00,-2.209700793E-01, 0.000000000E+00, 1.299998125E+06, 7.636310577E+00, 8.444041748E+02
      3304, 2.595000029E+00,-2.209700793E-01, 0.000000000E+00, 1.299998250E+06, 7.611659050E+00, 8.444043579E+02
      3305, 2.615000010E+00,-2.209700793E-01, 0.000000000E+00, 1.299998500E+06, 7.587735176E+00, 8.444045410E+02
      3306, 2.634999990E+00,-2.209700793E-01, 0.000000000E+00, 1.299998625E+06, 7.564515114E+00, 8.444047241E+02
      3307, 2.654999971E+00,-2.209700793E-01, 0.000000000E+00, 1.299998875E+06, 7.541976929E+00, 8.444049072E+02
      3308, 2.674999952E+00,-2.209700793E-01, 0.000000000E+00, 1.299999125E+06, 7.520094395E+00, 8.444050903E+02
      3309, 2.694999933E+00,-2.209700793E-01, 0.000000000E+00, 1.299999250E+06, 7.498846531E+00, 8.444052734E+02
      3310, 2.714999914E+00,-2.209700793E-01, 0.000000000E+00, 1.299999500E+06, 7.478208065E+00, 8.444053955E+02
      3311, 2.734999895E+00,-2.209700793E-01, 0.000000000E+00, 1.299999625E+06, 7.458159924E+00, 8.444055786E+02
      3312, 2.755000114E+00,-2.209700793E-01, 0.000000000E+00, 1.299999750E+06, 7.438686371E+00, 8.444057007E+02
      3313, 2.775000095E+00,-2.209700793E-01, 0.000000000E+00, 1.299999875E+06, 7.419765472E+00, 8.444057617E+02
      3314, 2.795000076E+00,-2.209700793E-01, 0.000000000E+00, 1.300000000E+06, 7.401379585E+00, 8.444058838E+02
      3315, 2.815000057E+00,-2.209700793E-01, 0.000000000E+00, 1.300000000E+06, 7.383505821E+00, 8.444059448E+02
      3316, 2.835000038E+00,-2.209700793E-01, 0.000000000E+00, 1.300000000E+06, 7.366129398E+00, 8.444060669E+02
      3317, 2.855000019E+00,-2.209700793E-01, 0.000000000E+00, 1.300000250E+06, 7.349232197E+00, 8.444060669E+02
      3318, 2.875000000E+00,-2.209700793E-01, 0.000000000E+00, 1.300000250E+06, 7.332799435E+00, 8.444060669E+02
      3319, 2.894999981E+00,-2.209700793E-01, 0.000000000E+00, 1.300000500E+06, 7.316809177E+00, 8.444061890E+02
      3320, 2.914999962E+00,-2.209700793E-01, 0.000000000E+00, 1.300000500E+06, 7.301249027E+00, 8.444061890E+02
      3321, 2.934999943E+00,-2.209700793E-01, 0.000000000E+00, 1.300000750E+06, 7.286101341E+00, 8.444061890E+02
      3322, 2.954999924E+00,-2.209700793E-01, 0.000000000E+00, 1.300000750E+06, 7.271355629E+00, 8.444061890E+02
      3323, 2.974999905E+00,-2.209700793E-01, 0.000000000E+00, 1.300000875E+06, 7.256996155E+00, 8.444061890E+02
      3324, 2.994999886E+00,-2.209700793E-01, 0.000000000E+00, 1.300000875E+06, 7.243009567E+00, 8.444061890E+02
      3325, 3.015000105E+00,-2.209700793E-01, 0.000000000E+00, 1.300001000E+06, 7.229385376E+00, 8.444061890E+02
      3326, 3.035000086E+00,-2.209700793E-01, 0.000000000E+00, 1.300001000E+06, 7.216112137E+00, 8.444060669E+02
      3327, 3.055000067E+00,-2.209700793E-01, 0.000000000E+00, 1.300001000E+06, 7.203179359E+00, 8.444060669E+02
      3328, 3.075000048E+00,-2.209700793E-01, 0.000000000E+00, 1.300001125E+06, 7.190573692E+00, 8.444059448E+02
      3329, 3.095000029E+00,-2.209700793E-01, 0.000000000E+00, 1.300001125E+06, 7.178284168E+00, 8.444060669E+02
      3330, 3.115000010E+00,-2.209700793E-01, 0.000000000E+00, 1.300001250E+06, 7.166302204E+00, 8.444060669E+02
      3331, 3.134999990E+00,-2.209700793E-01, 0.000000000E+00, 1.300001375E+06, 7.154620171E+00, 8.444060669E+02
      3332, 3.154999971E+00,-2.209700793E-01, 0.000000000E+00, 1.300001250E+06, 7.143227577E+00, 8.444059448E+02
      3333, 3.174999952E+00,-2.209700793E-01, 0.000000000E+00, 1.300001250E+06, 7.132117748E+00, 8.444059448E+02
      3334, 3.194999933E+00,-2.209700793E-01, 0.000000000E+00, 1.300001375E+06, 7.121281624E+00, 8.444059448E+02
      3335, 3.214999914E+00,-2.209700793E-01, 0.000000000E+00, 1.300001375E+06, 7.110712528E+00, 8.444059448E+02
      3336, 3.234999895E+00,-2.209700793E-01, 0.000000000E+00, 1.300001375E+06, 7.100401878E+00, 8.444059448E+02
      3337, 3.255000114E+00,-2.209700793E-01, 0.000000000E+00, 1.300001500E+06, 7.090341568E+00, 8.444060059E+02
      3338, 3.275000095E+00,-2.209700793E-01, 0.000000000E+00, 1.300001375E+06, 7.080523014E+00, 8.444059448E+02
      3339, 3.295000076E+00,-2.209700793E-01, 0.000000000E+00, 1.300001375E+06, 7.070940018E+00, 8.444059448E+02
      3340, 3.315000057E+00,-2.209700793E-01, 0.000000000E+00, 1.300001375E+06, 7.061584949E+00, 8.444058838E+02
      3341, 3.335000038E+00,-2.209700793E-01, 0.000000000E+00, 1.300001375E+06, 7.052449703E+00, 8.444059448E+02
      3342, 3.355000019E+00,-2.209700793E-01, 0.000000000E+00, 1.300001375E+06, 7.043528557E+00, 8.444059448E+02
      3343, 3.375000000E+00,-2.209700793E-01, 0.000000000E+00, 1.300001375E+06, 7.034815788E+00, 8.444059448E+02
      3344, 3.394999981E+00,-2.209700793E-01, 0.000000000E+00, 1.300001375E+06, 7.026303291E+00, 8.444059448E+02
      3345, 3.414999962E+00,-2.209700793E-01, 0.000000000E+00, 1.300001375E+06, 7.017987251E+00, 8.444059448E+02
      3346, 3.434999943E+00,-2.209700793E-01, 0.000000000E+00, 1.300001375E+06, 7.009858608E+00, 8.444059448E+02
      3347, 3.454999924E+00,-2.209700793E-01, 0.000000000E+00, 1.300001500E+06, 7.001914024E+00, 8.444059448E+02
      3348, 3.474999905E+00,-2.209700793E-01, 0.000000000E+00, 1.300001500E+06, 6.994147778E+00, 8.444060669E+02
      3349, 3.494999886E+00,-2.209700793E-01, 0.000000000E+00, 1.300001625E+06, 6.986551762E+00, 8.444060669E+02
      3350, 3.515000105E+00,-2.209700793E-01, 0.000000000E+00, 1.300001500E+06, 6.979121208E+00, 8.444060669E+02
      3351, 3.535000086E+00,-2.209700793E-01, 0.000000000E+00, 1.300001500E+06, 6.971850395E+00, 8.444060669E+02
      3352, 3.555000067E+00,-2.209700793E-01, 0.000000000E+00, 1.300001500E+06, 6.964733124E+00, 8.444059448E+02
      3353, 3.575000048E+00,-2.209700793E-01, 0.000000000E+00, 1.300001625E+06, 6.957766056E+00, 8.444059448E+02
      3354, 3.595000029E+00,-2.209700793E-01, 0.000000000E+00, 1.300001625E+06, 6.950943470E+00, 8.444059448E+02
      3355, 3.615000010E+00,-2.209700793E-01, 0.000000000E+00, 1.300001375E+06, 6.944261074E+00, 8.444058838E+02
      3356, 3.634999990E+00,-2.209700793E-01, 0.000000000E+00, 1.300001375E+06, 6.937716961E+00, 8.444058838E+02
      3357, 3.654999971E+00,-2.209700793E-01, 0.000000000E+00, 1.300001500E+06, 6.931305408E+00, 8.444057617E+02
      3358, 3.674999952E+00,-2.209700793E-01, 0.000000000E+00, 1.300001375E+06, 6.925021172E+00, 8.444057617E+02
      3359, 3.694999933E+00,-2.209700793E-01, 0.000000000E+00, 1.300001375E+06, 6.918860435E+00, 8.444057617E+02
      3360, 3.714999914E+00,-2.209700793E-01, 0.000000000E+00, 1.300001375E+06, 6.912822247E+00, 8.444057007E+02
      3361, 3.734999895E+00,-2.209700793E-01, 0.000000000E+00, 1.300001625E+06, 6.906897068E+00, 8.444057007E+02
      3362, 3.755000114E+00,-2.209700793E-01, 0.000000000E+00, 1.300001375E+06, 6.901086807E+00, 8.444055176E+02
      3363, 3.775000095E+00,-2.209700793E-01, 0.000000000E+00, 1.300001500E+06, 6.895385265E+00, 8.444055176E+02
      3364, 3.795000076E+00,-2.209700793E-01, 0.000000000E+00, 1.300001500E+06, 6.889790058E+00, 8.444053955E+02
      3365, 3.815000057E+00,-2.209700793E-01, 0.000000000E+00, 1.300001375E+06, 6.884296894E+00, 8.444052734E+02
      3366, 3.835000038E+00,-2.209700793E-01, 0.000000000E+00, 1.300001375E+06, 6.878904343E+00, 8.444052734E+02
      3367, 3.855000019E+00,-2.209700793E-01, 0.000000000E+00, 1.300001500E+06, 6.873608112E+00, 8.444050903E+02
      3368, 3.875000000E+00,-2.209700793E-01, 0.000000000E+00, 1.300001375E+06, 6.868405342E+00, 8.444050293E+02
      3369, 3.894999981E+00,-2.209700793E-01, 0.000000000E+00, 1.300001375E+06, 6.863294601E+00, 8.444050293E+02
      3370, 3.914999962E+00,-2.209700793E-01, 0.000000000E+00, 1.300001375E+06, 6.858274937E+00, 8.444049072E+02
      3371, 3.934999943E+00,-2.209700793E-01, 0.000000000E+00, 1.300001375E+06, 6.853342533E+00, 8.444049072E+02
      3372, 3.954999924E+00,-2.209700793E-01, 0.000000000E+00, 1.300001375E+06, 6.848495007E+00, 8.444048462E+02
      3373, 3.974999905E+00,-2.209700793E-01, 0.000000000E+00, 1.300001375E+06, 6.843733311E+00, 8.444047241E+02
      3374, 3.994999886E+00,-2.209700793E-01, 0.000000000E+00, 1.300001375E+06, 6.839049816E+00, 8.444046631E+02
      3375, 4.014999866E+00,-2.209700793E-01, 0.000000000E+00, 1.300001250E+06, 6.834438801E+00, 8.444045410E+02
      3376, 4.034999847E+00,-2.209700793E-01, 0.000000000E+00, 1.300001375E+06, 6.829903126E+00, 8.444045410E+02
      3377, 4.054999828E+00,-2.209700793E-01, 0.000000000E+00, 1.300001375E+06, 6.825439453E+00, 8.444044189E+02
      3378, 4.074999809E+00,-2.209700793E-01, 0.000000000E+00, 1.300001375E+06, 6.821047306E+00, 8.444043579E+02
      3379, 4.094999790E+00,-2.209700793E-01, 0.000000000E+00, 1.300001250E+06, 6.816728592E+00, 8.444043579E+02
      3380, 4.114999771E+00,-2.209700793E-01, 0.000000000E+00, 1.300001250E+06, 6.812478542E+00, 8.444043579E+02
      3381, 4.135000229E+00,-2.209700793E-01, 0.000000000E+00, 1.300001250E+06, 6.808299065E+00, 8.444043579E+02
      3382, 4.155000210E+00,-2.209700793E-01, 0.000000000E+00, 1.300001250E+06, 6.804189205E+00, 8.444041748E+02
      3383, 4.175000191E+00,-2.209700793E-01, 0.000000000E+00, 1.300001250E+06, 6.800147533E+00, 8.444041748E+02
      3384, 4.195000172E+00,-2.209700793E-01, 0.000000000E+00, 1.300001250E+06, 6.796172142E+00, 8.444041748E+02
      3385, 4.215000153E+00,-2.209700793E-01, 0.000000000E+00, 1.300001125E+06, 6.792263031E+00, 8.444041748E+02
      3386, 4.235000134E+00,-2.209700793E-01, 0.000000000E+00, 1.300001000E+06, 6.788418293E+00, 8.444041748E+02
      3387, 4.255000114E+00,-2.209700793E-01, 0.000000000E+00, 1.300001000E+06, 6.784638882E+00, 8.444040527E+02
      3388, 4.275000095E+00,-2.209700793E-01, 0.000000000E+00, 1.300001125E+06, 6.780922413E+00, 8.444041748E+02
      3389, 4.295000076E+00,-2.209700793E-01, 0.000000000E+00, 1.300001125E+06, 6.777267456E+00, 8.444041748E+02
      3390, 4.315000057E+00,-2.209700793E-01, 0.000000000E+00, 1.300001125E+06, 6.773673534E+00, 8.444040527E+02
      3391, 4.335000038E+00,-2.209700793E-01, 0.000000000E+00, 1.300001125E+06, 6.770139217E+00, 8.444040527E+02
      3392, 4.355000019E+00,-2.209700793E-01, 0.000000000E+00, 1.300001000E+06, 6.766664028E+00, 8.444039917E+02
      3393, 4.375000000E+00,-2.209700793E-01, 0.000000000E+00, 1.300001000E+06, 6.763247490E+00, 8.444040527E+02
      3394, 4.394999981E+00,-2.209700793E-01, 0.000000000E+00, 1.300001000E+06, 6.759886742E+00, 8.444039917E+02
      3395, 4.414999962E+00,-2.209700793E-01, 0.000000000E+00, 1.300001000E+06, 6.756581306E+00, 8.444039917E+02
      3396, 4.434999943E+00,-2.209700793E-01, 0.000000000E+00, 1.300001000E+06, 6.753330231E+00, 8.444039917E+02
      3397, 4.454999924E+00,-2.209700793E-01, 0.000000000E+00, 1.300001000E+06, 6.750130177E+00, 8.444039917E+02
      3398, 4.474999905E+00,-2.209700793E-01, 0.000000000E+00, 1.300001000E+06, 6.746980190E+00, 8.444039917E+02
      3399, 4.494999886E+00,-2.209700793E-01, 0.000000000E+00, 1.300000875E+06, 6.743883610E+00, 8.444039917E+02
      3400, 4.514999866E+00,-2.209700793E-01, 0.000000000E+00, 1.300000875E+06, 6.740836143E+00, 8.444039917E+02
      3401, 4.534999847E+00,-2.209700793E-01, 0.000000000E+00, 1.300000750E+06, 6.737841129E+00, 8.444038696E+02
      3402, 4.554999828E+00,-2.209700793E-01, 0.000000000E+00, 1.300000875E+06, 6.734895229E+00, 8.444039917E+02
      3403, 4.574999809E+00,-2.209700793E-01, 0.000000000E+00, 1.300000875E+06, 6.731997013E+00, 8.444037476E+02
      3404, 4.594999790E+00,-2.209700793E-01, 0.000000000E+00, 1.300000875E+06, 6.729149342E+00, 8.444037476E+02
      3405, 4.614999771E+00,-2.209700793E-01, 0.000000000E+00, 1.300000750E+06, 6.726346493E+00, 8.444037476E+02
      3406, 4.635000229E+00,-2.209700793E-01, 0.000000000E+00, 1.300000750E+06, 6.723590851E+00, 8.444037476E+02
      3407, 4.655000210E+00,-2.209700793E-01, 0.000000000E+00, 1.300000875E+06, 6.720879078E+00, 8.444037476E+02
      3408, 4.675000191E+00,-2.209700793E-01, 0.000000000E+00, 1.300000625E+06, 6.718212605E+00, 8.444035645E+02
      3409, 4.695000172E+00,-2.209700793E-01, 0.000000000E+00, 1.300000750E+06, 6.715588093E+00, 8.444035645E+02
      3410, 4.715000153E+00,-2.209700793E-01, 0.000000000E+00, 1.300000625E+06, 6.713006020E+00, 8.444035645E+02
      3411, 4.735000134E+00,-2.209700793E-01, 0.000000000E+00, 1.300000625E+06, 6.710463047E+00, 8.444035645E+02
      3412, 4.755000114E+00,-2.209700793E-01, 0.000000000E+00, 1.300000500E+06, 6.707962513E+00, 8.444035645E+02
      3413, 4.775000095E+00,-2.209700793E-01, 0.000000000E+00, 1.300000625E+06, 6.705500126E+00, 8.444033813E+02
      3414, 4.795000076E+00,-2.209700793E-01, 0.000000000E+00, 1.300000625E+06, 6.703075886E+00, 8.444033813E+02
      3415, 4.815000057E+00,-2.209700793E-01, 0.000000000E+00, 1.300000625E+06, 6.700689793E+00, 8.444033813E+02
      3416, 4.835000038E+00,-2.209700793E-01, 0.000000000E+00, 1.300000500E+06, 6.698338985E+00, 8.444033813E+02
      3417, 4.855000019E+00,-2.209700793E-01, 0.000000000E+00, 1.300000500E+06, 6.696024418E+00, 8.444033813E+02
      3418, 4.875000000E+00,-2.209700793E-01, 0.000000000E+00, 1.300000500E+06, 6.693744183E+00, 8.444033203E+02
      3419, 4.894999981E+00,-2.209700793E-01, 0.000000000E+00, 1.300000500E+06, 6.691498756E+00, 8.444031982E+02
      3420, 4.914999962E+00,-2.209700793E-01, 0.000000000E+00, 1.300000500E+06, 6.689285278E+00, 8.444031982E+02
      3421, 4.934999943E+00,-2.209700793E-01, 0.000000000E+00, 1.300000500E+06, 6.687103748E+00, 8.444031982E+02
      3422, 4.954999924E+00,-2.209700793E-01, 0.000000000E+00, 1.300000375E+06, 6.684952736E+00, 8.444031982E+02
      3423, 4.974999905E+00,-2.209700793E-01, 0.000000000E+00, 1.300000375E+06, 6.682833195E+00, 8.444031982E+02
      3424, 4.994999886E+00,-2.209700793E-01, 0.000000000E+00, 1.300000250E+06, 6.680741310E+00, 8.444031982E+02
      3425, 5.014999866E+00,-2.209700793E-01, 0.000000000E+00, 1.300000250E+06, 6.678675652E+00, 8.444031982E+02
      3426, 5.034999847E+00,-2.209700793E-01, 0.000000000E+00, 1.300000375E+06, 6.676640034E+00, 8.444030762E+02
      3427, 5.054999828E+00,-2.209700793E-01, 0.000000000E+00, 1.300000250E+06, 6.674627781E+00, 8.444030762E+02
      3428, 5.074999809E+00,-2.209700793E-01, 0.000000000E+00, 1.300000125E+06, 6.672640800E+00, 8.444030762E+02
      3429, 5.094999790E+00,-2.209700793E-01, 0.000000000E+00, 1.300000125E+06, 6.670675278E+00, 8.444031982E+02
      3430, 5.114999771E+00,-2.209700793E-01, 0.000000000E+00, 1.300000250E+06, 6.668733597E+00, 8.444030762E+02
      3431, 5.135000229E+00,-2.209700793E-01, 0.000000000E+00, 1.300000250E+06, 6.666812420E+00, 8.444031982E+02
      3432, 5.155000210E+00,-2.209700793E-01, 0.000000000E+00, 1.300000250E+06, 6.664910793E+00, 8.444030762E+02
      3433, 5.175000191E+00,-2.209700793E-01, 0.000000000E+00, 1.300000250E+06, 6.663026810E+00, 8.444031982E+02
      3434, 5.195000172E+00,-2.209700793E-01, 0.000000000E+00, 1.300000000E+06, 6.661159039E+00, 8.444030762E+02
      3435, 5.215000153E+00,-2.209700793E-01, 0.000000000E+00, 1.300000000E+06, 6.659309864E+00, 8.444031982E+02
      3436, 5.235000134E+00,-2.209700793E-01, 0.000000000E+00, 1.300000250E+06, 6.657465458E+00, 8.444031982E+02
      3437, 5.255000114E+00,-2.209700793E-01, 0.000000000E+00, 1.300000125E+06, 6.655647278E+00, 8.444031982E+02
      3438, 5.275000095E+00,-2.209700793E-01, 0.000000000E+00, 1.300000125E+06, 6.653807163E+00, 8.444031982E+02
