nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,        pressure,velocity-magnitude,     temperature
         1,-1.975000054E-01,-3.610000014E-01, 0.000000000E+00, 1.318273125E+06, 0.000000000E+00, 8.422985229E+02
         2,-1.873036623E-01,-3.610000014E-01, 0.000000000E+00, 1.314166000E+06, 0.000000000E+00, 8.415303955E+02
         3,-1.763952821E-01,-3.610000014E-01, 0.000000000E+00, 1.312362375E+06, 0.000000000E+00, 8.409373779E+02
         4,-1.650000066E-01,-3.610000014E-01, 0.000000000E+00, 1.312517750E+06, 0.000000000E+00, 8.405567017E+02
         5,-1.568749994E-01,-3.610000014E-01, 0.000000000E+00, 1.313576625E+06, 0.000000000E+00, 8.403579712E+02
         6,-1.487500072E-01,-3.610000014E-01, 0.000000000E+00, 1.315184625E+06, 0.000000000E+00, 8.402318115E+02
         7,-1.406250000E-01,-3.610000014E-01, 0.000000000E+00, 1.317171250E+06, 0.000000000E+00, 8.401377563E+02
         8,-1.324999928E-01,-3.610000014E-01, 0.000000000E+00, 1.319310125E+06, 0.000000000E+00, 8.400766602E+02
         9,-1.265296489E-01,-3.610000014E-01, 0.000000000E+00, 1.321172250E+06, 0.000000000E+00, 8.400559082E+02
        10,-1.201926395E-01,-3.610000014E-01, 0.000000000E+00, 1.323399750E+06, 0.000000000E+00, 8.400805664E+02
        11,-1.123268455E-01,-3.610000014E-01, 0.000000000E+00, 1.326616875E+06, 0.000000000E+00, 8.401580200E+02
        12,-1.027398333E-01,-3.610000014E-01, 0.000000000E+00, 1.331141625E+06, 0.000000000E+00, 8.403418579E+02
        13,-9.254600108E-02,-3.610000014E-01, 0.000000000E+00, 1.337096125E+06, 0.000000000E+00, 8.406720581E+02
        14,-8.226311207E-02,-3.610000014E-01, 0.000000000E+00, 1.344236625E+06, 0.000000000E+00, 8.411512451E+02
        15,-7.198022306E-02,-3.610000014E-01, 0.000000000E+00, 1.352076375E+06, 0.000000000E+00, 8.417548218E+02
        16,-6.169733405E-02,-3.610000014E-01, 0.000000000E+00, 1.359804250E+06, 0.000000000E+00, 8.423992310E+02
        17,-5.141444504E-02,-3.610000014E-01, 0.000000000E+00, 1.366676375E+06, 0.000000000E+00, 8.429932251E+02
        18,-4.113155603E-02,-3.610000014E-01, 0.000000000E+00, 1.372375000E+06, 0.000000000E+00, 8.434757080E+02
        19,-3.084866703E-02,-3.610000014E-01, 0.000000000E+00, 1.376751750E+06, 0.000000000E+00, 8.438222046E+02
        20,-2.056577802E-02,-3.610000014E-01, 0.000000000E+00, 1.379755250E+06, 0.000000000E+00, 8.440384521E+02
        21,-1.028288901E-02,-3.610000014E-01, 0.000000000E+00, 1.381527000E+06, 0.000000000E+00, 8.441380005E+02
        22, 0.000000000E+00,-3.610000014E-01, 0.000000000E+00, 1.382320875E+06, 0.000000000E+00, 8.441484375E+02
        23, 9.234504774E-03,-3.610000014E-01, 0.000000000E+00, 1.382332875E+06, 0.000000000E+00, 8.441242065E+02
        24, 1.846825890E-02,-3.610000014E-01, 0.000000000E+00, 1.381745750E+06, 0.000000000E+00, 8.440617065E+02
        25, 2.770195715E-02,-3.610000014E-01, 0.000000000E+00, 1.380582000E+06, 0.000000000E+00, 8.439483032E+02
        26, 3.693565354E-02,-3.610000014E-01, 0.000000000E+00, 1.378745500E+06, 0.000000000E+00, 8.437765503E+02
        27, 4.616935179E-02,-3.610000014E-01, 0.000000000E+00, 1.376168000E+06, 0.000000000E+00, 8.435281372E+02
        28, 5.540305004E-02,-3.610000014E-01, 0.000000000E+00, 1.372682625E+06, 0.000000000E+00, 8.431815186E+02
        29, 6.463674456E-02,-3.610000014E-01, 0.000000000E+00, 1.368174750E+06, 0.000000000E+00, 8.427280273E+02
        30, 7.387044281E-02,-3.610000014E-01, 0.000000000E+00, 1.362785125E+06, 0.000000000E+00, 8.421492310E+02
        31, 8.310414106E-02,-3.610000014E-01, 0.000000000E+00, 1.356415125E+06, 0.000000000E+00, 8.414304199E+02
        32, 9.233783931E-02,-3.610000014E-01, 0.000000000E+00, 1.349177750E+06, 0.000000000E+00, 8.406196899E+02
        33, 1.015604958E-01,-3.610000014E-01, 0.000000000E+00, 1.341588250E+06, 0.000000000E+00, 8.398245239E+02
        34, 1.105588451E-01,-3.610000014E-01, 0.000000000E+00, 1.334568375E+06, 0.000000000E+00, 8.391461792E+02
        35, 1.186886430E-01,-3.610000014E-01, 0.000000000E+00, 1.328885500E+06, 0.000000000E+00, 8.386528931E+02
        36, 1.258890331E-01,-3.610000014E-01, 0.000000000E+00, 1.324667375E+06, 0.000000000E+00, 8.383210449E+02
        37, 1.324999928E-01,-3.610000014E-01, 0.000000000E+00, 1.321537625E+06, 0.000000000E+00, 8.381324463E+02
        38, 1.406250000E-01,-3.610000014E-01, 0.000000000E+00, 1.318864000E+06, 0.000000000E+00, 8.380338135E+02
        39, 1.487500072E-01,-3.610000014E-01, 0.000000000E+00, 1.316851625E+06, 0.000000000E+00, 8.380273438E+02
        40, 1.568749994E-01,-3.610000014E-01, 0.000000000E+00, 1.315612375E+06, 0.000000000E+00, 8.381238403E+02
        41, 1.650000066E-01,-3.610000014E-01, 0.000000000E+00, 1.315287375E+06, 0.000000000E+00, 8.383408203E+02
        42, 1.758333296E-01,-3.610000014E-01, 0.000000000E+00, 1.316262375E+06, 0.000000000E+00, 8.387443848E+02
        43, 1.866666675E-01,-3.610000014E-01, 0.000000000E+00, 1.319087000E+06, 0.000000000E+00, 8.395026245E+02
        44, 1.975000054E-01,-3.610000014E-01, 0.000000000E+00, 1.326335875E+06, 0.000000000E+00, 8.403237305E+02
        45, 2.067412138E-01,-3.603130281E-01, 0.000000000E+00, 1.331581250E+06, 0.000000000E+00, 8.409508667E+02
        46,-2.071879953E-01,-3.602445722E-01, 0.000000000E+00, 1.322931500E+06, 0.000000000E+00, 8.429649048E+02
        47, 2.158288658E-01,-3.582520187E-01, 0.000000000E+00, 1.334082375E+06, 0.000000000E+00, 8.413591919E+02
        48,-2.167373002E-01,-3.579657674E-01, 0.000000000E+00, 1.326158500E+06, 0.000000000E+00, 8.433417969E+02
        49, 2.245090902E-01,-3.548627496E-01, 0.000000000E+00, 1.334515875E+06, 0.000000000E+00, 8.414920654E+02
        50,-2.258119583E-01,-3.542196751E-01, 0.000000000E+00, 1.327585500E+06, 0.000000000E+00, 8.435409546E+02
        51,-5.141444504E-02,-3.509998918E-01, 0.000000000E+00, 1.363707500E+06, 8.569318390E+01, 8.431219482E+02
        52,-4.113155603E-02,-3.509998918E-01, 0.000000000E+00, 1.369289000E+06, 7.134152985E+01, 8.435484619E+02
        53,-3.084866703E-02,-3.509999216E-01, 0.000000000E+00, 1.373499625E+06, 5.854219818E+01, 8.438540039E+02
        54,-2.056577802E-02,-3.509999514E-01, 0.000000000E+00, 1.376314625E+06, 4.763599014E+01, 8.440315552E+02
        55,-1.028288901E-02,-3.509999812E-01, 0.000000000E+00, 1.377943625E+06, 3.939944458E+01, 8.441115723E+02
        56, 0.000000000E+00,-3.510000110E-01, 0.000000000E+00, 1.378628625E+06, 3.407336426E+01, 8.441219482E+02
        57, 9.234504774E-03,-3.510000110E-01, 0.000000000E+00, 1.378709500E+06, 3.290792847E+01, 8.440908813E+02
        58, 1.846825890E-02,-3.510000110E-01, 0.000000000E+00, 1.378311750E+06, 3.620024872E+01, 8.440230713E+02
        59, 2.770195715E-02,-3.510000110E-01, 0.000000000E+00, 1.377339250E+06, 4.270253754E+01, 8.439136963E+02
        60, 3.693565354E-02,-3.510000110E-01, 0.000000000E+00, 1.375702125E+06, 5.142811966E+01, 8.437556152E+02
        61, 4.616935179E-02,-3.510000110E-01, 0.000000000E+00, 1.373310875E+06, 6.163823700E+01, 8.435319214E+02
        62, 5.540305004E-02,-3.510000110E-01, 0.000000000E+00, 1.370041250E+06, 7.368363190E+01, 8.432129517E+02
        63, 6.463674456E-02,-3.510000110E-01, 0.000000000E+00, 1.365686500E+06, 8.771348572E+01, 8.427723389E+02
        64, 7.387044281E-02,-3.510000110E-01, 0.000000000E+00, 1.360308625E+06, 1.033690948E+02, 8.421894531E+02
        65, 8.310414106E-02,-3.510000110E-01, 0.000000000E+00, 1.353836750E+06, 1.195672531E+02, 8.414837646E+02
        66, 9.233783931E-02,-3.510000110E-01, 0.000000000E+00, 1.346415375E+06, 1.345993652E+02, 8.407440186E+02
        67, 1.015604958E-01,-3.510000110E-01, 0.000000000E+00, 1.338684875E+06, 1.469371185E+02, 8.400736694E+02
        68, 1.105588451E-01,-3.510000110E-01, 0.000000000E+00, 1.331792375E+06, 1.560862579E+02, 8.395316772E+02
        69, 1.186886430E-01,-3.510000110E-01, 0.000000000E+00, 1.326371875E+06, 1.619691467E+02, 8.391662598E+02
        70, 1.258890331E-01,-3.510000110E-01, 0.000000000E+00, 1.322422875E+06, 1.652637329E+02, 8.389519653E+02
        71, 1.324999928E-01,-3.510000110E-01, 0.000000000E+00, 1.319584375E+06, 1.667494965E+02, 8.388504028E+02
        72,-1.324999928E-01,-3.509996831E-01, 0.000000000E+00, 1.318140375E+06, 1.397292175E+02, 8.408859863E+02
        73,-1.265296489E-01,-3.509997129E-01, 0.000000000E+00, 1.319946500E+06, 1.398016052E+02, 8.408746338E+02
        74,-1.201926395E-01,-3.509997129E-01, 0.000000000E+00, 1.322066375E+06, 1.394372406E+02, 8.408937988E+02
        75,-1.123268455E-01,-3.509997427E-01, 0.000000000E+00, 1.325046375E+06, 1.384849701E+02, 8.409456177E+02
        76,-1.027398333E-01,-3.509997725E-01, 0.000000000E+00, 1.329186000E+06, 1.361035767E+02, 8.410716553E+02
        77,-9.254600108E-02,-3.509997725E-01, 0.000000000E+00, 1.334701000E+06, 1.314813538E+02, 8.413107910E+02
        78,-8.226311207E-02,-3.509998024E-01, 0.000000000E+00, 1.341461250E+06, 1.240982361E+02, 8.416647949E+02
        79,-7.198022306E-02,-3.509998322E-01, 0.000000000E+00, 1.349104750E+06, 1.136081085E+02, 8.421196289E+02
        80,-6.169733405E-02,-3.509998620E-01, 0.000000000E+00, 1.356835125E+06, 1.003739014E+02, 8.426253052E+02
        81, 1.975000054E-01,-3.509985507E-01, 0.000000000E+00, 1.322013375E+06, 1.431799316E+02, 8.407346802E+02
        82, 1.406493485E-01,-3.509762883E-01, 0.000000000E+00, 1.317246875E+06, 1.670224915E+02, 8.388276978E+02
        83,-1.406493485E-01,-3.509756327E-01, 0.000000000E+00, 1.316109375E+06, 1.392785034E+02, 8.409262085E+02
        84, 1.866666675E-01,-3.509675264E-01, 0.000000000E+00, 1.317091125E+06, 1.496033936E+02, 8.401415405E+02
        85, 1.487880647E-01,-3.509526253E-01, 0.000000000E+00, 1.315526625E+06, 1.662492828E+02, 8.388771362E+02
        86, 1.758333296E-01,-3.509364724E-01, 0.000000000E+00, 1.314979500E+06, 1.569314270E+02, 8.395679321E+02
        87, 1.568991393E-01,-3.509290218E-01, 0.000000000E+00, 1.314508250E+06, 1.644383850E+02, 8.390032959E+02
        88,-1.975000054E-01,-3.509281576E-01, 0.000000000E+00, 1.315554000E+06, 1.183755035E+02, 8.425081177E+02
        89, 1.650000066E-01,-3.509054482E-01, 0.000000000E+00, 1.314240750E+06, 1.615301361E+02, 8.392206421E+02
        90,-1.487880647E-01,-3.508892357E-01, 0.000000000E+00, 1.314189750E+06, 1.384173279E+02, 8.409982910E+02
        91,-1.873036623E-01,-3.508815467E-01, 0.000000000E+00, 1.312494875E+06, 1.261177979E+02, 8.419792480E+02
        92,-1.763952821E-01,-3.508316875E-01, 0.000000000E+00, 1.311209250E+06, 1.317714691E+02, 8.415520020E+02
        93,-1.568991393E-01,-3.508034647E-01, 0.000000000E+00, 1.312607500E+06, 1.371535797E+02, 8.411005859E+02
        94,-1.650000066E-01,-3.507795930E-01, 0.000000000E+00, 1.311526875E+06, 1.353173065E+02, 8.412629395E+02
        95, 2.325889170E-01,-3.502205610E-01, 0.000000000E+00, 1.333646625E+06, 0.000000000E+00, 8.413425293E+02
        96,-2.059889138E-01,-3.499446213E-01, 0.000000000E+00, 1.318738875E+06, 1.106178894E+02, 8.429581909E+02
        97, 2.072879970E-01,-3.491928279E-01, 0.000000000E+00, 1.324561000E+06, 1.331135406E+02, 8.413371582E+02
        98,-2.341880500E-01,-3.490988016E-01, 0.000000000E+00, 1.328052500E+06, 0.000000000E+00, 8.436807251E+02
        99,-2.140721232E-01,-3.485303521E-01, 0.000000000E+00, 1.321199875E+06, 1.069274063E+02, 8.432275391E+02
       100, 2.160319984E-01,-3.468525112E-01, 0.000000000E+00, 1.325982375E+06, 1.290035248E+02, 8.415409546E+02
       101,-2.214768827E-01,-3.460265994E-01, 0.000000000E+00, 1.322475875E+06, 1.047201309E+02, 8.433765259E+02
       102, 2.398887426E-01,-3.444286883E-01, 0.000000000E+00, 1.327051000E+06, 0.000000000E+00, 8.403215942E+02
       103, 2.259247452E-01,-3.432781100E-01, 0.000000000E+00, 1.326226500E+06, 1.296107178E+02, 8.414989014E+02
       104,-2.416588962E-01,-3.427294195E-01, 0.000000000E+00, 1.327893000E+06, 0.000000000E+00, 8.437426758E+02
       105,-2.056577802E-02,-3.409999013E-01, 0.000000000E+00, 1.370177875E+06, 6.395539474E+01, 8.439581909E+02
       106,-1.028288901E-02,-3.409999609E-01, 0.000000000E+00, 1.371807625E+06, 5.795235443E+01, 8.439831543E+02
       107, 0.000000000E+00,-3.409999907E-01, 0.000000000E+00, 1.372599625E+06, 5.350445557E+01, 8.439689941E+02
       108, 9.234504774E-03,-3.409999907E-01, 0.000000000E+00, 1.372796125E+06, 5.222826385E+01, 8.439316406E+02
       109, 1.846825890E-02,-3.409999907E-01, 0.000000000E+00, 1.372501750E+06, 5.428773880E+01, 8.438701782E+02
       110, 2.770195715E-02,-3.409999907E-01, 0.000000000E+00, 1.371625750E+06, 5.851905441E+01, 8.437839966E+02
       111, 3.693565354E-02,-3.409999907E-01, 0.000000000E+00, 1.370173000E+06, 6.499906158E+01, 8.436602783E+02
       112, 4.616935179E-02,-3.409999907E-01, 0.000000000E+00, 1.368048125E+06, 7.385785675E+01, 8.434694214E+02
       113, 5.540305004E-02,-3.409999907E-01, 0.000000000E+00, 1.365101875E+06, 8.581409454E+01, 8.431513062E+02
       114, 6.463674456E-02,-3.409999907E-01, 0.000000000E+00, 1.360913125E+06, 1.012255096E+02, 8.426561890E+02
       115, 7.387044281E-02,-3.409999907E-01, 0.000000000E+00, 1.355233875E+06, 1.180934601E+02, 8.420027466E+02
       116, 8.310414106E-02,-3.409999907E-01, 0.000000000E+00, 1.348004125E+06, 1.327862701E+02, 8.413269043E+02
       117, 9.233783931E-02,-3.409999907E-01, 0.000000000E+00, 1.339987375E+06, 1.428763428E+02, 8.407872925E+02
       118, 1.015604958E-01,-3.409999907E-01, 0.000000000E+00, 1.332307750E+06, 1.477537689E+02, 8.404597778E+02
       119, 1.105588451E-01,-3.409999907E-01, 0.000000000E+00, 1.326030375E+06, 1.485641937E+02, 8.403049927E+02
       120, 1.186886430E-01,-3.409999907E-01, 0.000000000E+00, 1.321491125E+06, 1.467830963E+02, 8.402655640E+02
       121, 1.258890331E-01,-3.409999907E-01, 0.000000000E+00, 1.318401000E+06, 1.438430786E+02, 8.402841187E+02
       122, 1.324999928E-01,-3.409999907E-01, 0.000000000E+00, 1.316287250E+06, 1.404098206E+02, 8.403276978E+02
       123,-5.141444504E-02,-3.409997523E-01, 0.000000000E+00, 1.357906375E+06, 9.341579437E+01, 8.431837158E+02
       124,-4.113155603E-02,-3.409998119E-01, 0.000000000E+00, 1.363504375E+06, 8.191533661E+01, 8.435418701E+02
       125,-3.084866703E-02,-3.409998417E-01, 0.000000000E+00, 1.367543375E+06, 7.181562042E+01, 8.438295898E+02
       126,-1.027398333E-01,-3.409995139E-01, 0.000000000E+00, 1.325473625E+06, 1.135421371E+02, 8.422269287E+02
       127,-9.254600108E-02,-3.409995437E-01, 0.000000000E+00, 1.330127625E+06, 1.141089554E+02, 8.423292847E+02
       128,-8.226311207E-02,-3.409996033E-01, 0.000000000E+00, 1.336044375E+06, 1.134252243E+02, 8.424705811E+02
       129,-7.198022306E-02,-3.409996629E-01, 0.000000000E+00, 1.343162875E+06, 1.103176575E+02, 8.426484375E+02
       130,-6.169733405E-02,-3.409996927E-01, 0.000000000E+00, 1.350860125E+06, 1.036364517E+02, 8.428772583E+02
       131,-1.324999928E-01,-3.409993649E-01, 0.000000000E+00, 1.315956500E+06, 1.098420486E+02, 8.421281128E+02
       132,-1.265296489E-01,-3.409993947E-01, 0.000000000E+00, 1.317626375E+06, 1.105180283E+02, 8.421265259E+02
       133,-1.201926395E-01,-3.409994245E-01, 0.000000000E+00, 1.319503250E+06, 1.112137604E+02, 8.421417847E+02
       134,-1.123268455E-01,-3.409994543E-01, 0.000000000E+00, 1.322032000E+06, 1.123655396E+02, 8.421702271E+02
       135, 1.975000054E-01,-3.409970999E-01, 0.000000000E+00, 1.316507375E+06, 1.128756180E+02, 8.414846191E+02
       136, 1.406736970E-01,-3.409524262E-01, 0.000000000E+00, 1.314566875E+06, 1.360948029E+02, 8.404005127E+02
       137, 1.866666675E-01,-3.409350216E-01, 0.000000000E+00, 1.313790625E+06, 1.139555588E+02, 8.412035522E+02
       138,-2.283618599E-01,-3.409112692E-01, 0.000000000E+00, 1.322298000E+06, 1.016857834E+02, 8.434589233E+02
       139, 1.488261372E-01,-3.409050107E-01, 0.000000000E+00, 1.313357250E+06, 1.318766937E+02, 8.404896851E+02
       140,-1.406736970E-01,-3.408886492E-01, 0.000000000E+00, 1.314031500E+06, 1.088509979E+02, 8.421486206E+02
       141, 1.758333296E-01,-3.408729732E-01, 0.000000000E+00, 1.312710000E+06, 1.186198120E+02, 8.409403687E+02
       142, 1.569232643E-01,-3.408578932E-01, 0.000000000E+00, 1.312639000E+06, 1.276951218E+02, 8.406015625E+02
       143,-1.975000054E-01,-3.408563435E-01, 0.000000000E+00, 1.311443375E+06, 9.518991089E+01, 8.428905029E+02
       144, 1.650000066E-01,-3.408108950E-01, 0.000000000E+00, 1.312393750E+06, 1.234883804E+02, 8.407459717E+02
       145,-1.488261372E-01,-3.407782614E-01, 0.000000000E+00, 1.312209125E+06, 1.078800354E+02, 8.421873779E+02
       146,-1.873036623E-01,-3.407631218E-01, 0.000000000E+00, 1.309722375E+06, 9.873876190E+01, 8.426823730E+02
       147,-1.569232643E-01,-3.406685889E-01, 0.000000000E+00, 1.310650875E+06, 1.066460876E+02, 8.422478027E+02
       148,-1.763952821E-01,-3.406633735E-01, 0.000000000E+00, 1.309075125E+06, 1.022696304E+02, 8.424883423E+02
       149,-1.650000066E-01,-3.405592144E-01, 0.000000000E+00, 1.309560000E+06, 1.049494247E+02, 8.423406372E+02
       150,-2.186310440E-01,-3.402159810E-01, 0.000000000E+00, 1.317017625E+06, 9.749218750E+01, 8.432282715E+02
       151,-2.054917812E-01,-3.401080072E-01, 0.000000000E+00, 1.313250250E+06, 9.243880463E+01, 8.430616455E+02
       152,-2.127295136E-01,-3.397280574E-01, 0.000000000E+00, 1.315373000E+06, 9.376052094E+01, 8.431727905E+02
       153, 2.369257212E-01,-3.384052515E-01, 0.000000000E+00, 1.321882000E+06, 1.479853973E+02, 8.403905029E+02
       154, 2.084901780E-01,-3.383674324E-01, 0.000000000E+00, 1.317523250E+06, 1.039011765E+02, 8.417946777E+02
       155, 2.462462932E-01,-3.376158476E-01, 0.000000000E+00, 1.305615750E+06, 0.000000000E+00, 8.383206787E+02
       156,-2.340895385E-01,-3.354777992E-01, 0.000000000E+00, 1.321716125E+06, 9.963542175E+01, 8.434998779E+02
       157, 2.183689326E-01,-3.353164494E-01, 0.000000000E+00, 1.317721250E+06, 1.009999924E+02, 8.418565674E+02
       158,-2.480401695E-01,-3.352687657E-01, 0.000000000E+00, 1.327067000E+06, 0.000000000E+00, 8.437623291E+02
       159,-2.223768085E-01,-3.347085118E-01, 0.000000000E+00, 1.315762250E+06, 9.235594177E+01, 8.432626343E+02
       160, 2.544014156E-01,-3.329074979E-01, 0.000000000E+00, 1.300982250E+06, 0.000000000E+00, 8.392493286E+02
       161,-2.144400775E-01,-3.311878443E-01, 0.000000000E+00, 1.312716500E+06, 8.070182800E+01, 8.432936401E+02
       162,-1.028288901E-02,-3.309999108E-01, 0.000000000E+00, 1.366845125E+06, 7.991716766E+01, 8.435364380E+02
       163, 0.000000000E+00,-3.310000002E-01, 0.000000000E+00, 1.367822625E+06, 7.659205627E+01, 8.434963379E+02
       164, 9.234504774E-03,-3.310000002E-01, 0.000000000E+00, 1.368128125E+06, 7.524750519E+01, 8.434508667E+02
       165, 1.846825890E-02,-3.310000002E-01, 0.000000000E+00, 1.367872625E+06, 7.583550262E+01, 8.434089355E+02
       166, 2.770195715E-02,-3.310000002E-01, 0.000000000E+00, 1.367022375E+06, 7.858768463E+01, 8.433419800E+02
       167, 3.693565354E-02,-3.310000002E-01, 0.000000000E+00, 1.365566750E+06, 8.448826599E+01, 8.432141724E+02
       168, 4.616935179E-02,-3.310000002E-01, 0.000000000E+00, 1.363384250E+06, 9.387082672E+01, 8.429692993E+02
       169, 5.540305004E-02,-3.310000002E-01, 0.000000000E+00, 1.360110375E+06, 1.075864944E+02, 8.424934692E+02
       170, 6.463674456E-02,-3.310000002E-01, 0.000000000E+00, 1.355100000E+06, 1.243833160E+02, 8.417975464E+02
       171, 7.387044281E-02,-3.310000002E-01, 0.000000000E+00, 1.348255875E+06, 1.381194305E+02, 8.411478882E+02
       172, 8.310414106E-02,-3.310000002E-01, 0.000000000E+00, 1.340067000E+06, 1.435282593E+02, 8.408435059E+02
       173, 9.233783931E-02,-3.310000002E-01, 0.000000000E+00, 1.331913250E+06, 1.403031006E+02, 8.408829956E+02
       174, 1.015604958E-01,-3.310000002E-01, 0.000000000E+00, 1.325135000E+06, 1.314658356E+02, 8.410795288E+02
       175, 1.105588451E-01,-3.310000002E-01, 0.000000000E+00, 1.320232250E+06, 1.208893204E+02, 8.412825317E+02
       176, 1.186886430E-01,-3.310000002E-01, 0.000000000E+00, 1.317020500E+06, 1.112868652E+02, 8.414331665E+02
       177, 1.258890331E-01,-3.310000002E-01, 0.000000000E+00, 1.314956500E+06, 1.039075699E+02, 8.415348511E+02
       178, 1.324999928E-01,-3.310000002E-01, 0.000000000E+00, 1.313543875E+06, 9.824948883E+01, 8.416124268E+02
       179,-4.113155603E-02,-3.309997022E-01, 0.000000000E+00, 1.357828750E+06, 1.004413300E+02, 8.429704590E+02
       180,-3.084866703E-02,-3.309997618E-01, 0.000000000E+00, 1.362209875E+06, 9.219017792E+01, 8.433294067E+02
       181,-2.056577802E-02,-3.309998512E-01, 0.000000000E+00, 1.365054375E+06, 8.508702087E+01, 8.435192871E+02
       182,-7.198022306E-02,-3.309994638E-01, 0.000000000E+00, 1.337097250E+06, 1.068001175E+02, 8.428885498E+02
       183,-6.169733405E-02,-3.309995532E-01, 0.000000000E+00, 1.344475250E+06, 1.100435333E+02, 8.427636108E+02
       184,-5.141444504E-02,-3.309996128E-01, 0.000000000E+00, 1.351774125E+06, 1.076140900E+02, 8.427346802E+02
       185,-1.027398333E-01,-3.309992552E-01, 0.000000000E+00, 1.322094750E+06, 9.056314850E+01, 8.429609985E+02
       186,-9.254600108E-02,-3.309993148E-01, 0.000000000E+00, 1.325864375E+06, 9.490352631E+01, 8.429739380E+02
       187,-8.226311207E-02,-3.309994042E-01, 0.000000000E+00, 1.330797125E+06, 1.008057175E+02, 8.429612427E+02
       188,-1.201926395E-01,-3.309991062E-01, 0.000000000E+00, 1.317038250E+06, 8.659150696E+01, 8.429274902E+02
       189,-1.123268455E-01,-3.309991658E-01, 0.000000000E+00, 1.319247625E+06, 8.787976074E+01, 8.429431763E+02
       190,-1.324999928E-01,-3.309990168E-01, 0.000000000E+00, 1.313761500E+06, 8.618348694E+01, 8.429162598E+02
       191,-1.265296489E-01,-3.309990764E-01, 0.000000000E+00, 1.315320625E+06, 8.628904724E+01, 8.429169922E+02
       192, 1.975000054E-01,-3.309956491E-01, 0.000000000E+00, 1.312960625E+06, 7.849113464E+01, 8.420173950E+02
       193, 1.406980455E-01,-3.309284449E-01, 0.000000000E+00, 1.312367625E+06, 9.286830902E+01, 8.416881104E+02
       194, 1.866666675E-01,-3.309025466E-01, 0.000000000E+00, 1.311463750E+06, 7.739082336E+01, 8.419769897E+02
       195, 1.488642097E-01,-3.308571875E-01, 0.000000000E+00, 1.311529000E+06, 8.868400574E+01, 8.417473145E+02
       196,-1.406980455E-01,-3.308324814E-01, 0.000000000E+00, 1.311945750E+06, 8.589763641E+01, 8.429288940E+02
       197, 1.758333296E-01,-3.308094442E-01, 0.000000000E+00, 1.310844250E+06, 7.942578125E+01, 8.419051514E+02
       198, 1.569474041E-01,-3.307866156E-01, 0.000000000E+00, 1.310977000E+06, 8.517632294E+01, 8.418001099E+02
       199,-1.975000054E-01,-3.307844996E-01, 0.000000000E+00, 1.308581875E+06, 7.715496063E+01, 8.432453613E+02
       200, 1.650000066E-01,-3.307163417E-01, 0.000000000E+00, 1.310740625E+06, 8.224031830E+01, 8.418510742E+02
       201,-1.488642097E-01,-3.306666017E-01, 0.000000000E+00, 1.310233250E+06, 8.566070557E+01, 8.429501343E+02
       202,-1.873036623E-01,-3.306446671E-01, 0.000000000E+00, 1.307427875E+06, 7.949671173E+01, 8.431603394E+02
       203,-1.569474041E-01,-3.305023909E-01, 0.000000000E+00, 1.308737500E+06, 8.499359894E+01, 8.429836426E+02
       204,-1.763952821E-01,-3.304950893E-01, 0.000000000E+00, 1.307147000E+06, 8.207574463E+01, 8.430804443E+02
       205,-2.060570717E-01,-3.303390145E-01, 0.000000000E+00, 1.310040750E+06, 7.602278900E+01, 8.433032227E+02
       206,-1.650000066E-01,-3.303388059E-01, 0.000000000E+00, 1.307679125E+06, 8.383193970E+01, 8.430244141E+02
       207,-2.391789109E-01,-3.290331364E-01, 0.000000000E+00, 1.320970875E+06, 9.847624207E+01, 8.435180054E+02
       208, 2.308090627E-01,-3.287096620E-01, 0.000000000E+00, 1.315599625E+06, 1.067037888E+02, 8.415288696E+02
       209, 2.625699043E-01,-3.281913996E-01, 0.000000000E+00, 1.308376875E+06, 0.000000000E+00, 8.401022339E+02
       210,-2.258171588E-01,-3.281446993E-01, 0.000000000E+00, 1.314114000E+06, 8.680509186E+01, 8.433057251E+02
       211, 2.083754987E-01,-3.281212449E-01, 0.000000000E+00, 1.313202250E+06, 7.291241455E+01, 8.421663208E+02
       212, 2.434375584E-01,-3.275384605E-01, 0.000000000E+00, 1.309259500E+06, 1.423425140E+02, 8.401833496E+02
       213,-2.531744242E-01,-3.269008398E-01, 0.000000000E+00, 1.325892250E+06, 0.000000000E+00, 8.437337646E+02
       214, 2.194717526E-01,-3.247625232E-01, 0.000000000E+00, 1.313224375E+06, 7.405863953E+01, 8.421466064E+02
       215, 2.707384229E-01,-3.234753013E-01, 0.000000000E+00, 1.308389375E+06, 0.000000000E+00, 8.404530029E+02
       216,-2.168770134E-01,-3.229993284E-01, 0.000000000E+00, 1.310272000E+06, 7.049107361E+01, 8.434278564E+02
       217,-2.299715579E-01,-3.223396540E-01, 0.000000000E+00, 1.313403000E+06, 8.474259186E+01, 8.433201294E+02
       218,-2.433756590E-01,-3.220534027E-01, 0.000000000E+00, 1.320021375E+06, 9.883772278E+01, 8.434895020E+02
       219,-1.028288901E-02,-3.209998906E-01, 0.000000000E+00, 1.360934375E+06, 1.012784424E+02, 8.427286377E+02
       220, 0.000000000E+00,-3.210000098E-01, 0.000000000E+00, 1.362017250E+06, 9.767304230E+01, 8.426891479E+02
       221, 9.234504774E-03,-3.210000098E-01, 0.000000000E+00, 1.362394000E+06, 9.626361847E+01, 8.426417236E+02
