nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,        pressure,velocity-magnitude,     temperature
        31, 1.121153831E-01,-3.610000014E-01, 0.000000000E+00, 1.390945000E+06, 0.000000000E+00, 8.395250244E+02
        32, 1.223076954E-01,-3.610000014E-01, 0.000000000E+00, 1.384625000E+06, 0.000000000E+00, 8.390677490E+02
        33, 1.324999928E-01,-3.610000014E-01, 0.000000000E+00, 1.379310375E+06, 0.000000000E+00, 8.387862549E+02
        34, 1.433333308E-01,-3.610000014E-01, 0.000000000E+00, 1.374722250E+06, 0.000000000E+00, 8.386609497E+02
        35, 1.541666687E-01,-3.610000014E-01, 0.000000000E+00, 1.370950250E+06, 0.000000000E+00, 8.387165527E+02
        36, 1.650000066E-01,-3.610000014E-01, 0.000000000E+00, 1.368271875E+06, 0.000000000E+00, 8.389480591E+02
        37, 1.758333296E-01,-3.610000014E-01, 0.000000000E+00, 1.367345000E+06, 0.000000000E+00, 8.393450928E+02
        38, 1.866666675E-01,-3.610000014E-01, 0.000000000E+00, 1.368832000E+06, 0.000000000E+00, 8.400468750E+02
        39, 1.975000054E-01,-3.610000014E-01, 0.000000000E+00, 1.373848750E+06, 0.000000000E+00, 8.409914551E+02
        40,-2.050508410E-01,-3.605422080E-01, 0.000000000E+00, 1.390283250E+06, 0.000000000E+00, 8.415913086E+02
        41, 2.050507963E-01,-3.605422080E-01, 0.000000000E+00, 1.379327750E+06, 0.000000000E+00, 8.417719727E+02
        42,-2.125000060E-01,-3.591732979E-01, 0.000000000E+00, 1.394489000E+06, 0.000000000E+00, 8.419908447E+02
        43, 2.125000060E-01,-3.591732979E-01, 0.000000000E+00, 1.383183000E+06, 0.000000000E+00, 8.420119629E+02
        44,-2.197786719E-01,-3.568944335E-01, 0.000000000E+00, 1.397445375E+06, 0.000000000E+00, 8.422381592E+02
        45, 2.220717818E-01,-3.559671938E-01, 0.000000000E+00, 1.384373750E+06, 0.000000000E+00, 8.421535645E+02
        46,-2.274944037E-01,-3.533323407E-01, 0.000000000E+00, 1.399317000E+06, 0.000000000E+00, 8.423387451E+02
        47, 2.310502380E-01,-3.512316942E-01, 0.000000000E+00, 1.384992375E+06, 0.000000000E+00, 8.421812744E+02
        48,-1.975000054E-01,-3.510000110E-01, 0.000000000E+00, 1.381276375E+06, 1.329260712E+02, 8.409316406E+02
        49,-1.866666675E-01,-3.510000110E-01, 0.000000000E+00, 1.376026750E+06, 1.429910278E+02, 8.402319336E+02
        50,-1.758333296E-01,-3.510000110E-01, 0.000000000E+00, 1.373234250E+06, 1.495572052E+02, 8.396928711E+02
        51,-1.650000066E-01,-3.510000110E-01, 0.000000000E+00, 1.373149125E+06, 1.522655334E+02, 8.394088135E+02
        52,-1.541666687E-01,-3.510000110E-01, 0.000000000E+00, 1.375382000E+06, 1.515583801E+02, 8.393594360E+02
        53,-1.433333308E-01,-3.510000110E-01, 0.000000000E+00, 1.379367000E+06, 1.480438538E+02, 8.395067749E+02
        54,-1.324999928E-01,-3.510000110E-01, 0.000000000E+00, 1.384481125E+06, 1.426398010E+02, 8.397880249E+02
        55,-1.223076954E-01,-3.510000110E-01, 0.000000000E+00, 1.389929000E+06, 1.360936584E+02, 8.401548462E+02
        56,-1.121153831E-01,-3.510000110E-01, 0.000000000E+00, 1.395574250E+06, 1.289006958E+02, 8.405728149E+02
        57,-1.019230783E-01,-3.510000110E-01, 0.000000000E+00, 1.401384750E+06, 1.213839493E+02, 8.410345459E+02
        58,-9.173076600E-02,-3.510000110E-01, 0.000000000E+00, 1.407242500E+06, 1.136808014E+02, 8.415272827E+02
        59,-8.153846115E-02,-3.510000110E-01, 0.000000000E+00, 1.412916125E+06, 1.059837952E+02, 8.420171509E+02
        60,-7.134615630E-02,-3.510000110E-01, 0.000000000E+00, 1.418691875E+06, 9.836186218E+01, 8.425131226E+02
        61,-6.115384772E-02,-3.510000110E-01, 0.000000000E+00, 1.424649000E+06, 9.050302124E+01, 8.430186157E+02
        62,-5.096153915E-02,-3.510000110E-01, 0.000000000E+00, 1.430737250E+06, 8.205502319E+01, 8.435275879E+02
        63,-4.076923057E-02,-3.510000110E-01, 0.000000000E+00, 1.436651875E+06, 7.290982056E+01, 8.440213623E+02
        64,-3.057692386E-02,-3.510000110E-01, 0.000000000E+00, 1.441783625E+06, 6.346892929E+01, 8.444726563E+02
        65,-2.038461529E-02,-3.510000110E-01, 0.000000000E+00, 1.445494750E+06, 5.460939026E+01, 8.448573608E+02
        66,-1.019230764E-02,-3.510000110E-01, 0.000000000E+00, 1.447768875E+06, 4.825759506E+01, 8.451491089E+02
        67,-6.715058417E-19,-3.510000110E-01, 4.476705611E-19, 1.448635250E+06, 4.460645676E+01, 8.453751831E+02
        68, 1.019230764E-02,-3.510000110E-01, 0.000000000E+00, 1.448426875E+06, 4.348257828E+01, 8.454878540E+02
        69, 2.038461529E-02,-3.510000110E-01, 0.000000000E+00, 1.447046750E+06, 4.761018372E+01, 8.454193726E+02
        70, 3.057692386E-02,-3.510000110E-01, 0.000000000E+00, 1.444019500E+06, 5.850026321E+01, 8.451077881E+02
        71, 4.076923057E-02,-3.510000110E-01, 0.000000000E+00, 1.439948625E+06, 7.243935394E+01, 8.446403198E+02
        72, 5.096153915E-02,-3.510000110E-01, 0.000000000E+00, 1.434470875E+06, 8.632774353E+01, 8.440418091E+02
        73, 6.115384772E-02,-3.510000110E-01, 0.000000000E+00, 1.427764125E+06, 1.005280914E+02, 8.433544312E+02
        74, 7.134615630E-02,-3.510000110E-01, 0.000000000E+00, 1.420323625E+06, 1.144847565E+02, 8.426030273E+02
        75, 8.153846115E-02,-3.510000110E-01, 0.000000000E+00, 1.412101625E+06, 1.274068146E+02, 8.418107910E+02
        76, 9.173076600E-02,-3.510000110E-01, 0.000000000E+00, 1.403505250E+06, 1.382607269E+02, 8.410785522E+02
        77, 1.019230783E-01,-3.510000110E-01, 0.000000000E+00, 1.395267750E+06, 1.462442932E+02, 8.404855347E+02
        78, 1.121153831E-01,-3.510000110E-01, 0.000000000E+00, 1.388024375E+06, 1.514977722E+02, 8.400560913E+02
        79, 1.223076954E-01,-3.510000110E-01, 0.000000000E+00, 1.381880750E+06, 1.544988708E+02, 8.397781982E+02
        80, 1.324999928E-01,-3.510000110E-01, 0.000000000E+00, 1.376682625E+06, 1.558342438E+02, 8.396195068E+02
        81, 1.433333308E-01,-3.510000110E-01, 0.000000000E+00, 1.372244000E+06, 1.558686523E+02, 8.395615234E+02
        82, 1.541666687E-01,-3.510000110E-01, 0.000000000E+00, 1.368689375E+06, 1.545697021E+02, 8.396192627E+02
        83, 1.650000066E-01,-3.510000110E-01, 0.000000000E+00, 1.366195250E+06, 1.518457642E+02, 8.397987671E+02
        84, 1.758333296E-01,-3.510000110E-01, 0.000000000E+00, 1.365259750E+06, 1.476015625E+02, 8.401005249E+02
        85, 1.866666675E-01,-3.510000110E-01, 0.000000000E+00, 1.366364375E+06, 1.408002167E+02, 8.405955811E+02
        86, 1.975000054E-01,-3.510000110E-01, 0.000000000E+00, 1.370021875E+06, 1.320448456E+02, 8.412177124E+02
        87,-2.050511092E-01,-3.505727649E-01, 0.000000000E+00, 1.386359750E+06, 1.245724487E+02, 8.414591675E+02
        88, 2.050511092E-01,-3.505727649E-01, 0.000000000E+00, 1.373967000E+06, 1.247207031E+02, 8.417166138E+02
        89,-2.125000060E-01,-3.492950797E-01, 0.000000000E+00, 1.390046750E+06, 1.188450546E+02, 8.417847900E+02
        90, 2.125000060E-01,-3.492950797E-01, 0.000000000E+00, 1.376969375E+06, 1.223372650E+02, 8.419437866E+02
        91,-2.252082229E-01,-3.484223485E-01, 0.000000000E+00, 1.396753000E+06, 1.117265625E+02, 8.421743164E+02
        92,-2.353702039E-01,-3.482201993E-01, 0.000000000E+00, 1.399208125E+06, 0.000000000E+00, 8.422954102E+02
        93,-2.194744796E-01,-3.481299281E-01, 0.000000000E+00, 1.393389875E+06, 1.151615829E+02, 8.419995117E+02
        94, 2.208455652E-01,-3.456900120E-01, 0.000000000E+00, 1.375031625E+06, 1.188648682E+02, 8.419412842E+02
        95, 2.392056137E-01,-3.450498879E-01, 0.000000000E+00, 1.378829125E+06, 0.000000000E+00, 8.414461670E+02
        96,-2.290369123E-01,-3.427926600E-01, 0.000000000E+00, 1.394368875E+06, 1.130076675E+02, 8.420589600E+02
        97, 2.288764417E-01,-3.425267935E-01, 0.000000000E+00, 1.374600750E+06, 1.210329056E+02, 8.417294922E+02
        98,-2.425192893E-01,-3.418533504E-01, 0.000000000E+00, 1.398168000E+06, 0.000000000E+00, 8.422164917E+02
        99,-1.975000054E-01,-3.409999907E-01, 0.000000000E+00, 1.375732625E+06, 1.253754349E+02, 8.410285645E+02
       100,-1.866666675E-01,-3.409999907E-01, 0.000000000E+00, 1.371969500E+06, 1.318276672E+02, 8.405645142E+02
       101,-1.758333296E-01,-3.409999907E-01, 0.000000000E+00, 1.369841875E+06, 1.368904877E+02, 8.401648560E+02
       102,-1.650000066E-01,-3.409999907E-01, 0.000000000E+00, 1.369718875E+06, 1.393730774E+02, 8.399302368E+02
       103,-1.541666687E-01,-3.409999907E-01, 0.000000000E+00, 1.371583125E+06, 1.392187958E+02, 8.398540039E+02
       104,-1.433333308E-01,-3.409999907E-01, 0.000000000E+00, 1.375170875E+06, 1.365522003E+02, 8.399200439E+02
       105,-1.324999928E-01,-3.409999907E-01, 0.000000000E+00, 1.379938000E+06, 1.317300568E+02, 8.400993652E+02
       106,-1.223076954E-01,-3.409999907E-01, 0.000000000E+00, 1.385163125E+06, 1.253766937E+02, 8.403627930E+02
       107,-1.121153831E-01,-3.409999907E-01, 0.000000000E+00, 1.390603375E+06, 1.179276199E+02, 8.406968384E+02
       108,-1.019230783E-01,-3.409999907E-01, 0.000000000E+00, 1.396222250E+06, 1.100298767E+02, 8.410921021E+02
       109,-9.173076600E-02,-3.409999907E-01, 0.000000000E+00, 1.401827375E+06, 1.019859695E+02, 8.415307617E+02
       110,-8.153846115E-02,-3.409999907E-01, 0.000000000E+00, 1.407074500E+06, 9.441871643E+01, 8.419860840E+02
       111,-7.134615630E-02,-3.409999907E-01, 0.000000000E+00, 1.412237375E+06, 8.801836395E+01, 8.424664307E+02
       112,-6.115384772E-02,-3.409999907E-01, 0.000000000E+00, 1.417422500E+06, 8.291165161E+01, 8.429636230E+02
       113,-5.096153915E-02,-3.409999907E-01, 0.000000000E+00, 1.422700250E+06, 7.895681000E+01, 8.434580688E+02
       114,-4.076923057E-02,-3.409999907E-01, 0.000000000E+00, 1.427872875E+06, 7.565084076E+01, 8.439183960E+02
       115,-3.057692386E-02,-3.409999907E-01, 0.000000000E+00, 1.432441000E+06, 7.267268372E+01, 8.443174438E+02
       116,-2.038461529E-02,-3.409999907E-01, 0.000000000E+00, 1.435932875E+06, 7.000651550E+01, 8.446470337E+02
       117,-1.019230764E-02,-3.409999907E-01, 0.000000000E+00, 1.438483375E+06, 6.755545044E+01, 8.449092407E+02
       118,-1.343011683E-18,-3.409999907E-01, 8.953411222E-19, 1.440077875E+06, 6.660064697E+01, 8.451134033E+02
       119, 1.019230764E-02,-3.409999907E-01, 0.000000000E+00, 1.440691125E+06, 6.901689911E+01, 8.451275635E+02
       120, 2.038461529E-02,-3.409999907E-01, 0.000000000E+00, 1.440040625E+06, 7.447790527E+01, 8.448259277E+02
       121, 3.057692386E-02,-3.409999907E-01, 0.000000000E+00, 1.437278625E+06, 8.272817993E+01, 8.443355713E+02
       122, 4.076923057E-02,-3.409999907E-01, 0.000000000E+00, 1.433204625E+06, 9.189228821E+01, 8.438579712E+02
       123, 5.096153915E-02,-3.409999907E-01, 0.000000000E+00, 1.427573875E+06, 1.011926575E+02, 8.433372803E+02
       124, 6.115384772E-02,-3.409999907E-01, 0.000000000E+00, 1.420638500E+06, 1.118727188E+02, 8.427005005E+02
       125, 7.134615630E-02,-3.409999907E-01, 0.000000000E+00, 1.412931500E+06, 1.221675873E+02, 8.420327148E+02
       126, 8.153846115E-02,-3.409999907E-01, 0.000000000E+00, 1.404404750E+06, 1.294884949E+02, 8.415150146E+02
       127, 9.173076600E-02,-3.409999907E-01, 0.000000000E+00, 1.395798375E+06, 1.327079620E+02, 8.412360229E+02
       128, 1.019230783E-01,-3.409999907E-01, 0.000000000E+00, 1.387949875E+06, 1.331924438E+02, 8.410880127E+02
       129, 1.121153831E-01,-3.409999907E-01, 0.000000000E+00, 1.381243875E+06, 1.326107025E+02, 8.409757690E+02
       130, 1.223076954E-01,-3.409999907E-01, 0.000000000E+00, 1.375605750E+06, 1.316007843E+02, 8.408833618E+02
       131, 1.324999928E-01,-3.409999907E-01, 0.000000000E+00, 1.370819500E+06, 1.303793945E+02, 8.408188477E+02
       132, 1.433333308E-01,-3.409999907E-01, 0.000000000E+00, 1.366797500E+06, 1.288158569E+02, 8.407968140E+02
       133, 1.541666687E-01,-3.409999907E-01, 0.000000000E+00, 1.363776000E+06, 1.267226257E+02, 8.408336182E+02
       134, 1.650000066E-01,-3.409999907E-01, 0.000000000E+00, 1.361826750E+06, 1.237796707E+02, 8.409408569E+02
       135, 1.758333296E-01,-3.409999907E-01, 0.000000000E+00, 1.361145250E+06, 1.197460861E+02, 8.411209717E+02
       136, 1.866666675E-01,-3.409999907E-01, 0.000000000E+00, 1.361878250E+06, 1.147234421E+02, 8.413606567E+02
       137, 1.975000054E-01,-3.409999907E-01, 0.000000000E+00, 1.363883625E+06, 1.100109177E+02, 8.415902100E+02
       138,-2.050514221E-01,-3.406033218E-01, 0.000000000E+00, 1.379338500E+06, 1.205604630E+02, 8.413601074E+02
       139, 2.050514221E-01,-3.406033218E-01, 0.000000000E+00, 1.365861375E+06, 1.077341995E+02, 8.417194214E+02
       140,-2.125000060E-01,-3.394168615E-01, 0.000000000E+00, 1.382537875E+06, 1.177856522E+02, 8.415809937E+02
       141, 2.125000060E-01,-3.394168615E-01, 0.000000000E+00, 1.367630000E+06, 1.079758759E+02, 8.417565308E+02
       142,-2.211721241E-01,-3.389592767E-01, 0.000000000E+00, 1.386814125E+06, 1.172913513E+02, 8.417474365E+02
       143, 2.462462932E-01,-3.376158476E-01, 0.000000000E+00, 1.357904375E+06, 0.000000000E+00, 8.396885376E+02
       144,-2.341073751E-01,-3.358559012E-01, 0.000000000E+00, 1.392170625E+06, 1.132795868E+02, 8.419918823E+02
       145, 2.333614379E-01,-3.355105519E-01, 0.000000000E+00, 1.367621125E+06, 1.270862198E+02, 8.410832520E+02
       146, 2.214018703E-01,-3.347090483E-01, 0.000000000E+00, 1.365413250E+06, 1.091332245E+02, 8.415643921E+02
       147,-2.486120462E-01,-3.344695568E-01, 0.000000000E+00, 1.397451000E+06, 0.000000000E+00, 8.421383667E+02
       148, 2.543825209E-01,-3.329184055E-01, 0.000000000E+00, 1.345193500E+06, 0.000000000E+00, 8.394199219E+02
       149,-1.975000054E-01,-3.310000002E-01, 0.000000000E+00, 1.369826375E+06, 1.168057861E+02, 8.412405396E+02
       150,-1.866666675E-01,-3.310000002E-01, 0.000000000E+00, 1.367015125E+06, 1.223606262E+02, 8.408721924E+02
       151,-1.758333296E-01,-3.310000002E-01, 0.000000000E+00, 1.365618625E+06, 1.271617432E+02, 8.405362549E+02
       152,-1.650000066E-01,-3.310000002E-01, 0.000000000E+00, 1.365832625E+06, 1.299927673E+02, 8.403234253E+02
       153,-1.541666687E-01,-3.310000002E-01, 0.000000000E+00, 1.367744125E+06, 1.306711884E+02, 8.402395630E+02
       154,-1.433333308E-01,-3.310000002E-01, 0.000000000E+00, 1.371207750E+06, 1.291006622E+02, 8.402767334E+02
       155,-1.324999928E-01,-3.310000002E-01, 0.000000000E+00, 1.375834750E+06, 1.254697876E+02, 8.404057007E+02
       156,-1.223076954E-01,-3.310000002E-01, 0.000000000E+00, 1.380984250E+06, 1.200193863E+02, 8.406017456E+02
       157,-1.121153831E-01,-3.310000002E-01, 0.000000000E+00, 1.386330750E+06, 1.129845963E+02, 8.408632813E+02
       158,-1.019230783E-01,-3.310000002E-01, 0.000000000E+00, 1.391858750E+06, 1.053312607E+02, 8.411828003E+02
       159,-9.173076600E-02,-3.310000002E-01, 0.000000000E+00, 1.397295125E+06, 9.765201569E+01, 8.415246582E+02
       160,-8.153846115E-02,-3.310000002E-01, 0.000000000E+00, 1.402243125E+06, 9.090788269E+01, 8.418688354E+02
       161,-7.134615630E-02,-3.310000002E-01, 0.000000000E+00, 1.406997250E+06, 8.629176331E+01, 8.422466431E+02
       162,-6.115384772E-02,-3.310000002E-01, 0.000000000E+00, 1.411679750E+06, 8.435353851E+01, 8.426660156E+02
       163,-5.096153915E-02,-3.310000002E-01, 0.000000000E+00, 1.416457500E+06, 8.506912231E+01, 8.431111450E+02
       164,-4.076923057E-02,-3.310000002E-01, 0.000000000E+00, 1.421154625E+06, 8.709990692E+01, 8.435336304E+02
       165,-3.057692386E-02,-3.310000002E-01, 0.000000000E+00, 1.425318625E+06, 8.889981842E+01, 8.438862915E+02
       166,-2.038461529E-02,-3.310000002E-01, 0.000000000E+00, 1.428607750E+06, 9.019477081E+01, 8.441536865E+02
       167,-1.019230764E-02,-3.310000002E-01, 0.000000000E+00, 1.431056000E+06, 9.124952698E+01, 8.443360596E+02
       168,-2.014517525E-18,-3.310000002E-01, 1.343011683E-18, 1.432215500E+06, 9.400312042E+01, 8.443981934E+02
       169, 1.019230764E-02,-3.310000002E-01, 0.000000000E+00, 1.432117875E+06, 1.002354965E+02, 8.441021729E+02
       170, 2.038461529E-02,-3.310000002E-01, 0.000000000E+00, 1.430658250E+06, 1.064231720E+02, 8.434801025E+02
       171, 3.057692386E-02,-3.310000002E-01, 0.000000000E+00, 1.427339000E+06, 1.113251343E+02, 8.429896240E+02
       172, 4.076923057E-02,-3.310000002E-01, 0.000000000E+00, 1.422954375E+06, 1.162197037E+02, 8.426160889E+02
       173, 5.096153915E-02,-3.310000002E-01, 0.000000000E+00, 1.417099500E+06, 1.220150375E+02, 8.421828613E+02
       174, 6.115384772E-02,-3.310000002E-01, 0.000000000E+00, 1.409874375E+06, 1.296905060E+02, 8.415774536E+02
       175, 7.134615630E-02,-3.310000002E-01, 0.000000000E+00, 1.401899875E+06, 1.352985687E+02, 8.411078491E+02
       176, 8.153846115E-02,-3.310000002E-01, 0.000000000E+00, 1.393485750E+06, 1.346414032E+02, 8.410818481E+02
       177, 9.173076600E-02,-3.310000002E-01, 0.000000000E+00, 1.385632750E+06, 1.292603149E+02, 8.413135986E+02
       178, 1.019230783E-01,-3.310000002E-01, 0.000000000E+00, 1.378892000E+06, 1.237393417E+02, 8.414617310E+02
       179, 1.121153831E-01,-3.310000002E-01, 0.000000000E+00, 1.373271250E+06, 1.200064774E+02, 8.414703369E+02
       180, 1.223076954E-01,-3.310000002E-01, 0.000000000E+00, 1.368610625E+06, 1.177083359E+02, 8.414171753E+02
       181, 1.324999928E-01,-3.310000002E-01, 0.000000000E+00, 1.364686250E+06, 1.162268066E+02, 8.413602295E+02
       182, 1.433333308E-01,-3.310000002E-01, 0.000000000E+00, 1.361440000E+06, 1.148598404E+02, 8.413358765E+02
       183, 1.541666687E-01,-3.310000002E-01, 0.000000000E+00, 1.359097875E+06, 1.130939636E+02, 8.413637085E+02
       184, 1.650000066E-01,-3.310000002E-01, 0.000000000E+00, 1.357685250E+06, 1.105609360E+02, 8.414485474E+02
       185, 1.758333296E-01,-3.310000002E-01, 0.000000000E+00, 1.357222000E+06, 1.071134491E+02, 8.415823975E+02
       186, 1.866666675E-01,-3.310000002E-01, 0.000000000E+00, 1.357689875E+06, 1.030065536E+02, 8.417341309E+02
       187, 1.975000054E-01,-3.310000002E-01, 0.000000000E+00, 1.358908875E+06, 9.946369171E+01, 8.418394165E+02
       188,-2.050517201E-01,-3.306338787E-01, 0.000000000E+00, 1.372675250E+06, 1.126919479E+02, 8.414944458E+02
       189, 2.050517201E-01,-3.306338787E-01, 0.000000000E+00, 1.360049500E+06, 9.798609924E+01, 8.418546143E+02
       190,-2.125000060E-01,-3.295386434E-01, 0.000000000E+00, 1.375611625E+06, 1.106688461E+02, 8.416536255E+02
       191, 2.125000060E-01,-3.295386434E-01, 0.000000000E+00, 1.360230500E+06, 9.967092896E+01, 8.417174683E+02
       192,-2.241169214E-01,-3.295328319E-01, 0.000000000E+00, 1.381197125E+06, 1.129882584E+02, 8.417388916E+02
       193,-2.393926084E-01,-3.286272585E-01, 0.000000000E+00, 1.390662750E+06, 1.150035553E+02, 8.419003906E+02
       194, 2.625174224E-01,-3.282216787E-01, 0.000000000E+00, 1.343975500E+06, 0.000000000E+00, 8.396116333E+02
       195, 2.372971326E-01,-3.276858926E-01, 0.000000000E+00, 1.356926875E+06, 1.308719177E+02, 8.405178223E+02
       196,-2.535056174E-01,-3.262420297E-01, 0.000000000E+00, 1.396107875E+06, 0.000000000E+00, 8.420154419E+02
       197, 2.283019423E-01,-3.253894746E-01, 0.000000000E+00, 1.358283125E+06, 1.107830582E+02, 8.411641846E+02
       198, 2.193076611E-01,-3.252516389E-01, 0.000000000E+00, 1.357477875E+06, 1.012074509E+02, 8.415577393E+02
       199, 2.446357608E-01,-3.244235516E-01, 0.000000000E+00, 1.349593875E+06, 1.417314606E+02, 8.399986572E+02
       200, 2.706523538E-01,-3.235249817E-01, 0.000000000E+00, 1.340821625E+06, 0.000000000E+00, 8.393966064E+02
       201,-2.325410694E-01,-3.231615722E-01, 0.000000000E+00, 1.381086125E+06, 1.153238678E+02, 8.416600952E+02
       202,-2.437082678E-01,-3.213157654E-01, 0.000000000E+00, 1.388616500E+06, 1.171138153E+02, 8.417536011E+02
       203,-1.975000054E-01,-3.210000098E-01, 0.000000000E+00, 1.363292125E+06, 1.080444031E+02, 8.415321045E+02
       204,-1.866666675E-01,-3.210000098E-01, 0.000000000E+00, 1.361285000E+06, 1.127893829E+02, 8.412410278E+02
       205,-1.758333296E-01,-3.210000098E-01, 0.000000000E+00, 1.360653375E+06, 1.174630127E+02, 8.409492798E+02
       206,-1.650000066E-01,-3.210000098E-01, 0.000000000E+00, 1.361459375E+06, 1.208053513E+02, 8.407387695E+02
       207,-1.541666687E-01,-3.210000098E-01, 0.000000000E+00, 1.363756500E+06, 1.225360031E+02, 8.406313477E+02
       208,-1.433333308E-01,-3.210000098E-01, 0.000000000E+00, 1.367419000E+06, 1.224080811E+02, 8.406329956E+02
       209,-1.324999928E-01,-3.210000098E-01, 0.000000000E+00, 1.372118625E+06, 1.205291748E+02, 8.407175903E+02
       210,-1.223076954E-01,-3.210000098E-01, 0.000000000E+00, 1.377273125E+06, 1.168019714E+02, 8.408571167E+02
       211,-1.121153831E-01,-3.210000098E-01, 0.000000000E+00, 1.382582750E+06, 1.112343521E+02, 8.410439453E+02
       212,-1.019230783E-01,-3.210000098E-01, 0.000000000E+00, 1.388053875E+06, 1.048045807E+02, 8.412709351E+02
       213,-9.173076600E-02,-3.210000098E-01, 0.000000000E+00, 1.393313250E+06, 9.811151886E+01, 8.414833984E+02
       214,-8.153846115E-02,-3.210000098E-01, 0.000000000E+00, 1.397944625E+06, 9.256036377E+01, 8.416658936E+02
       215,-7.134615630E-02,-3.210000098E-01, 0.000000000E+00, 1.402288750E+06, 8.984864807E+01, 8.418616943E+02
       216,-6.115384772E-02,-3.210000098E-01, 0.000000000E+00, 1.406496875E+06, 9.083417511E+01, 8.421008911E+02
       217,-5.096153915E-02,-3.210000098E-01, 0.000000000E+00, 1.410793875E+06, 9.579211426E+01, 8.424171143E+02
       218,-4.076923057E-02,-3.210000098E-01, 0.000000000E+00, 1.414994000E+06, 1.025377197E+02, 8.427626953E+02
       219,-3.057692386E-02,-3.210000098E-01, 0.000000000E+00, 1.418577000E+06, 1.081581879E+02, 8.430429688E+02
       220,-2.038461529E-02,-3.210000098E-01, 0.000000000E+00, 1.421143125E+06, 1.120809250E+02, 8.432203369E+02
