nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,        pressure,velocity-magnitude,     temperature
        39, 1.975000054E-01,-3.610000014E-01, 0.000000000E+00, 1.347335500E+06, 0.000000000E+00, 8.401246338E+02
        40, 2.050507963E-01,-3.605422080E-01, 0.000000000E+00, 1.353205375E+06, 0.000000000E+00, 8.410129395E+02
        41,-2.050600201E-01,-3.605410755E-01, 0.000000000E+00, 1.356096625E+06, 0.000000000E+00, 8.414785767E+02
        42,-2.125000060E-01,-3.591732979E-01, 0.000000000E+00, 1.360063875E+06, 0.000000000E+00, 8.418999023E+02
        43, 2.125000060E-01,-3.591732979E-01, 0.000000000E+00, 1.357287375E+06, 0.000000000E+00, 8.412689209E+02
        44, 2.220483273E-01,-3.559772074E-01, 0.000000000E+00, 1.359016125E+06, 0.000000000E+00, 8.415828247E+02
        45,-2.221863866E-01,-3.559180498E-01, 0.000000000E+00, 1.362493000E+06, 0.000000000E+00, 8.421912231E+02
        46, 2.310841233E-01,-3.512101173E-01, 0.000000000E+00, 1.359090875E+06, 0.000000000E+00, 8.417457886E+02
        47,-2.313278913E-01,-3.510540128E-01, 0.000000000E+00, 1.364113625E+06, 0.000000000E+00, 8.423854370E+02
        48,-1.975000054E-01,-3.510000110E-01, 0.000000000E+00, 1.347067875E+06, 1.365249023E+02, 8.408964844E+02
        49,-1.866666675E-01,-3.510000110E-01, 0.000000000E+00, 1.342207000E+06, 1.462803802E+02, 8.401987305E+02
        50,-1.758333296E-01,-3.510000110E-01, 0.000000000E+00, 1.339733375E+06, 1.526598511E+02, 8.396672363E+02
        51,-1.650000066E-01,-3.510000110E-01, 0.000000000E+00, 1.339749375E+06, 1.554136505E+02, 8.393864746E+02
        52,-1.540365070E-01,-3.510000110E-01, 0.000000000E+00, 1.341763750E+06, 1.551074066E+02, 8.393244019E+02
        53,-1.431955546E-01,-3.510000110E-01, 0.000000000E+00, 1.345256250E+06, 1.522839966E+02, 8.394454346E+02
        54,-1.324999928E-01,-3.510000110E-01, 0.000000000E+00, 1.349980000E+06, 1.474639893E+02, 8.397008667E+02
        55,-1.223076954E-01,-3.510000110E-01, 0.000000000E+00, 1.355469000E+06, 1.408824615E+02, 8.400659790E+02
        56,-1.121153831E-01,-3.510000110E-01, 0.000000000E+00, 1.361488625E+06, 1.327933655E+02, 8.405192871E+02
        57,-1.019230783E-01,-3.510000110E-01, 0.000000000E+00, 1.367707750E+06, 1.235979385E+02, 8.410324097E+02
        58,-9.173076600E-02,-3.510000110E-01, 0.000000000E+00, 1.373841750E+06, 1.139303131E+02, 8.415685425E+02
        59,-8.153846115E-02,-3.510000110E-01, 0.000000000E+00, 1.379747500E+06, 1.042729263E+02, 8.421027832E+02
        60,-7.134615630E-02,-3.510000110E-01, 0.000000000E+00, 1.385389375E+06, 9.487362671E+01, 8.426189575E+02
        61,-6.115384772E-02,-3.510000110E-01, 0.000000000E+00, 1.390807500E+06, 8.580341339E+01, 8.431035156E+02
        62,-5.096153915E-02,-3.510000110E-01, 0.000000000E+00, 1.395995625E+06, 7.693521118E+01, 8.435440063E+02
        63,-4.076923057E-02,-3.510000110E-01, 0.000000000E+00, 1.400871500E+06, 6.810079956E+01, 8.439318237E+02
        64,-3.057692386E-02,-3.510000110E-01, 0.000000000E+00, 1.405164625E+06, 5.935441208E+01, 8.442642212E+02
        65,-2.038461529E-02,-3.510000110E-01, 0.000000000E+00, 1.408522375E+06, 5.113787842E+01, 8.445484619E+02
        66,-1.019230764E-02,-3.510000110E-01, 0.000000000E+00, 1.410869625E+06, 4.410340500E+01, 8.447994995E+02
        67,-6.715058417E-19,-3.510000110E-01, 4.476705611E-19, 1.412463750E+06, 3.923530960E+01, 8.450551147E+02
        68, 1.019230764E-02,-3.510000110E-01, 0.000000000E+00, 1.413341625E+06, 3.807288742E+01, 8.452377930E+02
        69, 2.038461529E-02,-3.510000110E-01, 0.000000000E+00, 1.413577125E+06, 3.992308044E+01, 8.453577881E+02
        70, 3.057692386E-02,-3.510000110E-01, 0.000000000E+00, 1.413017250E+06, 4.578159332E+01, 8.453614502E+02
        71, 4.076923057E-02,-3.510000110E-01, 0.000000000E+00, 1.411407125E+06, 5.774588776E+01, 8.451662598E+02
        72, 5.096153915E-02,-3.510000110E-01, 0.000000000E+00, 1.408268875E+06, 7.310658264E+01, 8.447536621E+02
        73, 6.115384772E-02,-3.510000110E-01, 0.000000000E+00, 1.403407250E+06, 8.917816162E+01, 8.441434326E+02
        74, 7.134615630E-02,-3.510000110E-01, 0.000000000E+00, 1.396765875E+06, 1.057529984E+02, 8.433373413E+02
        75, 8.153846115E-02,-3.510000110E-01, 0.000000000E+00, 1.388484500E+06, 1.225830154E+02, 8.423609009E+02
        76, 9.173076600E-02,-3.510000110E-01, 0.000000000E+00, 1.379091500E+06, 1.380730743E+02, 8.413265991E+02
        77, 1.019230783E-01,-3.510000110E-01, 0.000000000E+00, 1.369577000E+06, 1.506092377E+02, 8.403849487E+02
        78, 1.121153831E-01,-3.510000110E-01, 0.000000000E+00, 1.360913375E+06, 1.593159180E+02, 8.396552734E+02
        79, 1.223076954E-01,-3.510000110E-01, 0.000000000E+00, 1.353731250E+06, 1.644169617E+02, 8.391734009E+02
        80, 1.324999928E-01,-3.510000110E-01, 0.000000000E+00, 1.348007375E+06, 1.665448914E+02, 8.389188843E+02
        81, 1.433333308E-01,-3.510000110E-01, 0.000000000E+00, 1.343584250E+06, 1.665326080E+02, 8.388366089E+02
        82, 1.541666687E-01,-3.510000110E-01, 0.000000000E+00, 1.340412375E+06, 1.648081512E+02, 8.389030151E+02
        83, 1.650000066E-01,-3.510000110E-01, 0.000000000E+00, 1.338423750E+06, 1.612656555E+02, 8.391250610E+02
        84, 1.758333296E-01,-3.510000110E-01, 0.000000000E+00, 1.337990250E+06, 1.561870422E+02, 8.394718628E+02
        85, 1.866666675E-01,-3.510000110E-01, 0.000000000E+00, 1.339486125E+06, 1.488961029E+02, 8.400069580E+02
        86, 1.975000054E-01,-3.510000110E-01, 0.000000000E+00, 1.343355500E+06, 1.403763885E+02, 8.406581421E+02
        87, 2.050511092E-01,-3.505727649E-01, 0.000000000E+00, 1.347339125E+06, 1.333051147E+02, 8.412128906E+02
        88,-2.050597072E-01,-3.505716324E-01, 0.000000000E+00, 1.351866000E+06, 1.282592316E+02, 8.414481812E+02
        89,-2.125000060E-01,-3.492950797E-01, 0.000000000E+00, 1.355107000E+06, 1.227296066E+02, 8.417858276E+02
        90, 2.125000060E-01,-3.492950797E-01, 0.000000000E+00, 1.349477625E+06, 1.304284058E+02, 8.415098877E+02
        91,-2.200365216E-01,-3.463402092E-01, 0.000000000E+00, 1.356958375E+06, 1.191505203E+02, 8.420031738E+02
        92, 2.392226011E-01,-3.450346589E-01, 0.000000000E+00, 1.352425125E+06, 0.000000000E+00, 8.409714966E+02
        93,-2.395690829E-01,-3.447216749E-01, 0.000000000E+00, 1.364655125E+06, 0.000000000E+00, 8.424428711E+02
        94, 2.228501886E-01,-3.447205424E-01, 0.000000000E+00, 1.347852875E+06, 1.228590698E+02, 8.416625366E+02
        95, 2.322066426E-01,-3.427471519E-01, 0.000000000E+00, 1.349520000E+06, 1.366827240E+02, 8.412995605E+02
        96,-2.279909402E-01,-3.418480158E-01, 0.000000000E+00, 1.357967625E+06, 1.171439056E+02, 8.421192017E+02
        97,-1.975000054E-01,-3.409999907E-01, 0.000000000E+00, 1.341318625E+06, 1.247914963E+02, 8.412150269E+02
        98,-1.866666675E-01,-3.409999907E-01, 0.000000000E+00, 1.338183125E+06, 1.309612122E+02, 8.407731323E+02
        99,-1.758333296E-01,-3.409999907E-01, 0.000000000E+00, 1.336642625E+06, 1.359875183E+02, 8.403898926E+02
       100,-1.650000066E-01,-3.409999907E-01, 0.000000000E+00, 1.336942250E+06, 1.389318695E+02, 8.401507568E+02
       101,-1.540367752E-01,-3.409999907E-01, 0.000000000E+00, 1.338870750E+06, 1.396672668E+02, 8.400580444E+02
       102,-1.431957632E-01,-3.409999907E-01, 0.000000000E+00, 1.342113875E+06, 1.383744812E+02, 8.401045532E+02
       103,-1.324999928E-01,-3.409999907E-01, 0.000000000E+00, 1.346435750E+06, 1.352339172E+02, 8.402619019E+02
       104,-1.223076954E-01,-3.409999907E-01, 0.000000000E+00, 1.351521250E+06, 1.303845215E+02, 8.405054932E+02
       105,-1.121153831E-01,-3.409999907E-01, 0.000000000E+00, 1.357249625E+06, 1.237085495E+02, 8.408311157E+02
       106,-1.019230783E-01,-3.409999907E-01, 0.000000000E+00, 1.363316000E+06, 1.153360519E+02, 8.412335205E+02
       107,-9.173076600E-02,-3.409999907E-01, 0.000000000E+00, 1.369342375E+06, 1.059521866E+02, 8.416871948E+02
       108,-8.153846115E-02,-3.409999907E-01, 0.000000000E+00, 1.375068500E+06, 9.654303741E+01, 8.421613159E+02
       109,-7.134615630E-02,-3.409999907E-01, 0.000000000E+00, 1.380401000E+06, 8.797853851E+01, 8.426415405E+02
       110,-6.115384772E-02,-3.409999907E-01, 0.000000000E+00, 1.385378750E+06, 8.084752655E+01, 8.431152344E+02
       111,-5.096153915E-02,-3.409999907E-01, 0.000000000E+00, 1.390060375E+06, 7.523625946E+01, 8.435524292E+02
       112,-4.076923057E-02,-3.409999907E-01, 0.000000000E+00, 1.394460000E+06, 7.072014618E+01, 8.439157715E+02
       113,-3.057692386E-02,-3.409999907E-01, 0.000000000E+00, 1.398373375E+06, 6.663524628E+01, 8.441923828E+02
       114,-2.038461529E-02,-3.409999907E-01, 0.000000000E+00, 1.401469000E+06, 6.291192627E+01, 8.444108276E+02
       115,-1.019230764E-02,-3.409999907E-01, 0.000000000E+00, 1.403783125E+06, 5.982851028E+01, 8.446101074E+02
       116,-1.343011683E-18,-3.409999907E-01, 8.953411222E-19, 1.405475250E+06, 5.815902710E+01, 8.448378296E+02
       117, 1.019230764E-02,-3.409999907E-01, 0.000000000E+00, 1.406559000E+06, 5.860590744E+01, 8.450148926E+02
       118, 2.038461529E-02,-3.409999907E-01, 0.000000000E+00, 1.407151625E+06, 6.207249832E+01, 8.450924072E+02
       119, 3.057692386E-02,-3.409999907E-01, 0.000000000E+00, 1.406800000E+06, 7.042987823E+01, 8.449379883E+02
       120, 4.076923057E-02,-3.409999907E-01, 0.000000000E+00, 1.405177750E+06, 8.285611725E+01, 8.445534668E+02
       121, 5.096153915E-02,-3.409999907E-01, 0.000000000E+00, 1.401846750E+06, 9.558940125E+01, 8.440062256E+02
       122, 6.115384772E-02,-3.409999907E-01, 0.000000000E+00, 1.396748000E+06, 1.075749512E+02, 8.433321533E+02
       123, 7.134615630E-02,-3.409999907E-01, 0.000000000E+00, 1.389803875E+06, 1.202929230E+02, 8.424940796E+02
       124, 8.153846115E-02,-3.409999907E-01, 0.000000000E+00, 1.381073000E+06, 1.323046570E+02, 8.415996704E+02
       125, 9.173076600E-02,-3.409999907E-01, 0.000000000E+00, 1.371393000E+06, 1.401583710E+02, 8.408928833E+02
       126, 1.019230783E-01,-3.409999907E-01, 0.000000000E+00, 1.362188375E+06, 1.428005676E+02, 8.404904175E+02
       127, 1.121153831E-01,-3.409999907E-01, 0.000000000E+00, 1.354388625E+06, 1.416714630E+02, 8.403320313E+02
       128, 1.223076954E-01,-3.409999907E-01, 0.000000000E+00, 1.348216125E+06, 1.385828857E+02, 8.403150024E+02
       129, 1.324999928E-01,-3.409999907E-01, 0.000000000E+00, 1.343406250E+06, 1.347853699E+02, 8.403646240E+02
       130, 1.433333308E-01,-3.409999907E-01, 0.000000000E+00, 1.339672750E+06, 1.307577362E+02, 8.404540405E+02
       131, 1.541666687E-01,-3.409999907E-01, 0.000000000E+00, 1.337025375E+06, 1.267023697E+02, 8.405802002E+02
       132, 1.650000066E-01,-3.409999907E-01, 0.000000000E+00, 1.335417500E+06, 1.222967834E+02, 8.407509155E+02
       133, 1.758333296E-01,-3.409999907E-01, 0.000000000E+00, 1.334949125E+06, 1.172199631E+02, 8.409685669E+02
       134, 1.866666675E-01,-3.409999907E-01, 0.000000000E+00, 1.335718250E+06, 1.116806030E+02, 8.412261353E+02
       135, 1.975000054E-01,-3.409999907E-01, 0.000000000E+00, 1.337539000E+06, 1.071380234E+02, 8.414555054E+02
       136, 2.050514221E-01,-3.406033218E-01, 0.000000000E+00, 1.339265500E+06, 1.053221741E+02, 8.415909424E+02
       137,-2.050594091E-01,-3.406021893E-01, 0.000000000E+00, 1.344475500E+06, 1.203237610E+02, 8.415439453E+02
       138,-2.125000060E-01,-3.394168615E-01, 0.000000000E+00, 1.346889750E+06, 1.173447113E+02, 8.417623291E+02
       139, 2.125000060E-01,-3.394168615E-01, 0.000000000E+00, 1.340947375E+06, 1.064373398E+02, 8.416564331E+02
       140,-2.189977467E-01,-3.378115892E-01, 0.000000000E+00, 1.348992625E+06, 1.165833359E+02, 8.418790894E+02
       141, 2.462462932E-01,-3.376158476E-01, 0.000000000E+00, 1.329297000E+06, 0.000000000E+00, 8.390212402E+02
       142,-2.466469705E-01,-3.371112049E-01, 0.000000000E+00, 1.363691000E+06, 0.000000000E+00, 8.424262695E+02
       143,-2.340219021E-01,-3.369941711E-01, 0.000000000E+00, 1.357442250E+06, 1.157567062E+02, 8.421447144E+02
       144,-2.246462554E-01,-3.367929161E-01, 0.000000000E+00, 1.350706500E+06, 1.186287918E+02, 8.418914185E+02
       145, 2.372966111E-01,-3.361407816E-01, 0.000000000E+00, 1.340890375E+06, 1.426528320E+02, 8.406327515E+02
       146, 2.279050350E-01,-3.357743323E-01, 0.000000000E+00, 1.340837750E+06, 1.164446564E+02, 8.413547974E+02
       147, 2.194214761E-01,-3.353129327E-01, 0.000000000E+00, 1.338852500E+06, 1.029821091E+02, 8.416234131E+02
       148, 2.543902397E-01,-3.329139352E-01, 0.000000000E+00, 1.319257125E+06, 0.000000000E+00, 8.389738159E+02
       149,-1.975000054E-01,-3.310000002E-01, 0.000000000E+00, 1.335744125E+06, 1.093357849E+02, 8.416795654E+02
       150,-1.866666675E-01,-3.310000002E-01, 0.000000000E+00, 1.333718000E+06, 1.138754044E+02, 8.413776855E+02
       151,-1.758333296E-01,-3.310000002E-01, 0.000000000E+00, 1.333046000E+06, 1.182171173E+02, 8.410817871E+02
       152,-1.650000066E-01,-3.310000002E-01, 0.000000000E+00, 1.333831125E+06, 1.215108948E+02, 8.408587036E+02
       153,-1.540370435E-01,-3.310000002E-01, 0.000000000E+00, 1.335903250E+06, 1.234648132E+02, 8.407268066E+02
       154,-1.431959718E-01,-3.310000002E-01, 0.000000000E+00, 1.339027125E+06, 1.241064911E+02, 8.406986084E+02
       155,-1.324999928E-01,-3.310000002E-01, 0.000000000E+00, 1.343043375E+06, 1.234682159E+02, 8.407671509E+02
       156,-1.223076954E-01,-3.310000002E-01, 0.000000000E+00, 1.347787500E+06, 1.214345322E+02, 8.409133911E+02
       157,-1.121153831E-01,-3.310000002E-01, 0.000000000E+00, 1.353271250E+06, 1.176374741E+02, 8.411274414E+02
       158,-1.019230783E-01,-3.310000002E-01, 0.000000000E+00, 1.359264125E+06, 1.118259048E+02, 8.414059448E+02
       159,-9.173076600E-02,-3.310000002E-01, 0.000000000E+00, 1.365317000E+06, 1.043293304E+02, 8.417379761E+02
       160,-8.153846115E-02,-3.310000002E-01, 0.000000000E+00, 1.371030875E+06, 9.631657410E+01, 8.420934448E+02
       161,-7.134615630E-02,-3.310000002E-01, 0.000000000E+00, 1.376224875E+06, 8.939138794E+01, 8.424556885E+02
       162,-6.115384772E-02,-3.310000002E-01, 0.000000000E+00, 1.380930750E+06, 8.480694580E+01, 8.428419189E+02
       163,-5.096153915E-02,-3.310000002E-01, 0.000000000E+00, 1.385274375E+06, 8.283106232E+01, 8.432514038E+02
       164,-4.076923057E-02,-3.310000002E-01, 0.000000000E+00, 1.389333625E+06, 8.242199707E+01, 8.436114502E+02
       165,-3.057692386E-02,-3.310000002E-01, 0.000000000E+00, 1.392897750E+06, 8.203393555E+01, 8.438532715E+02
       166,-2.038461529E-02,-3.310000002E-01, 0.000000000E+00, 1.395685375E+06, 8.133216095E+01, 8.440034790E+02
       167,-1.019230764E-02,-3.310000002E-01, 0.000000000E+00, 1.397800250E+06, 8.105043030E+01, 8.441246948E+02
       168,-2.014517525E-18,-3.310000002E-01, 1.343011683E-18, 1.399354875E+06, 8.251694489E+01, 8.442632446E+02
       169, 1.019230764E-02,-3.310000002E-01, 0.000000000E+00, 1.400161500E+06, 8.524935150E+01, 8.443802490E+02
       170, 2.038461529E-02,-3.310000002E-01, 0.000000000E+00, 1.400150375E+06, 9.109538269E+01, 8.442733154E+02
       171, 3.057692386E-02,-3.310000002E-01, 0.000000000E+00, 1.398896000E+06, 1.012671204E+02, 8.438209229E+02
       172, 4.076923057E-02,-3.310000002E-01, 0.000000000E+00, 1.396386250E+06, 1.119934082E+02, 8.432737427E+02
       173, 5.096153915E-02,-3.310000002E-01, 0.000000000E+00, 1.392314250E+06, 1.207786865E+02, 8.426932373E+02
       174, 6.115384772E-02,-3.310000002E-01, 0.000000000E+00, 1.386666625E+06, 1.289316254E+02, 8.420184326E+02
       175, 7.134615630E-02,-3.310000002E-01, 0.000000000E+00, 1.379274375E+06, 1.374166718E+02, 8.412434692E+02
       176, 8.153846115E-02,-3.310000002E-01, 0.000000000E+00, 1.370334750E+06, 1.415188751E+02, 8.407066040E+02
       177, 9.173076600E-02,-3.310000002E-01, 0.000000000E+00, 1.361179000E+06, 1.376482697E+02, 8.406552734E+02
       178, 1.019230783E-01,-3.310000002E-01, 0.000000000E+00, 1.353238875E+06, 1.285279083E+02, 8.409158325E+02
       179, 1.121153831E-01,-3.310000002E-01, 0.000000000E+00, 1.347002250E+06, 1.192190247E+02, 8.411824341E+02
       180, 1.223076954E-01,-3.310000002E-01, 0.000000000E+00, 1.342244125E+06, 1.122205276E+02, 8.413342285E+02
       181, 1.324999928E-01,-3.310000002E-01, 0.000000000E+00, 1.338545000E+06, 1.073353958E+02, 8.414067993E+02
       182, 1.433333308E-01,-3.310000002E-01, 0.000000000E+00, 1.335663750E+06, 1.037366028E+02, 8.414500732E+02
       183, 1.541666687E-01,-3.310000002E-01, 0.000000000E+00, 1.333644000E+06, 1.007703247E+02, 8.414987183E+02
       184, 1.650000066E-01,-3.310000002E-01, 0.000000000E+00, 1.332476750E+06, 9.776345825E+01, 8.415731812E+02
       185, 1.758333296E-01,-3.310000002E-01, 0.000000000E+00, 1.332157500E+06, 9.432295227E+01, 8.416802368E+02
       186, 1.866666675E-01,-3.310000002E-01, 0.000000000E+00, 1.332673875E+06, 9.058308411E+01, 8.418057251E+02
       187, 1.975000054E-01,-3.310000002E-01, 0.000000000E+00, 1.333806875E+06, 8.755590820E+01, 8.419008179E+02
       188, 2.050517201E-01,-3.306338787E-01, 0.000000000E+00, 1.334850125E+06, 8.653324127E+01, 8.419238281E+02
       189,-2.050590962E-01,-3.306327462E-01, 0.000000000E+00, 1.338061750E+06, 1.063698883E+02, 8.418931274E+02
       190,-2.395174205E-01,-3.305912912E-01, 0.000000000E+00, 1.355954125E+06, 1.155148697E+02, 8.421314697E+02
       191,-2.274035811E-01,-3.303374648E-01, 0.000000000E+00, 1.347828875E+06, 1.154113617E+02, 8.419197388E+02
       192,-2.125000060E-01,-3.295386434E-01, 0.000000000E+00, 1.340233375E+06, 1.047400742E+02, 8.420218506E+02
       193, 2.125000060E-01,-3.295386434E-01, 0.000000000E+00, 1.335362375E+06, 8.927509308E+01, 8.417925415E+02
       194, 2.447808981E-01,-3.288078606E-01, 0.000000000E+00, 1.326039875E+06, 1.510254517E+02, 8.397177734E+02
       195,-2.199218422E-01,-3.284984827E-01, 0.000000000E+00, 1.343358750E+06, 1.071588974E+02, 8.420280762E+02
       196,-2.523658574E-01,-3.284330666E-01, 0.000000000E+00, 1.361619250E+06, 0.000000000E+00, 8.423131714E+02
       197, 2.625523210E-01,-3.282015622E-01, 0.000000000E+00, 1.324628250E+06, 0.000000000E+00, 8.398692017E+02
       198, 2.336481512E-01,-3.266715407E-01, 0.000000000E+00, 1.333528250E+06, 1.154332886E+02, 8.409447021E+02
       199, 2.223064601E-01,-3.257124126E-01, 0.000000000E+00, 1.333809375E+06, 9.217073822E+01, 8.416204224E+02
       200, 2.707144022E-01,-3.234891891E-01, 0.000000000E+00, 1.322232125E+06, 0.000000000E+00, 8.400541382E+02
       201,-2.440778464E-01,-3.232635558E-01, 0.000000000E+00, 1.354294125E+06, 1.169250717E+02, 8.420579224E+02
       202,-2.310019583E-01,-3.220293224E-01, 0.000000000E+00, 1.344065625E+06, 1.111753616E+02, 8.419823608E+02
       203, 2.542718351E-01,-3.219552636E-01, 0.000000000E+00, 1.323831250E+06, 1.472665405E+02, 8.399453125E+02
       204,-1.975000054E-01,-3.210000098E-01, 0.000000000E+00, 1.330191000E+06, 9.243968201E+01, 8.423261108E+02
       205,-1.866666675E-01,-3.210000098E-01, 0.000000000E+00, 1.329060375E+06, 9.568692017E+01, 8.421577759E+02
       206,-1.758333296E-01,-3.210000098E-01, 0.000000000E+00, 1.329127250E+06, 9.958621216E+01, 8.419370728E+02
       207,-1.650000066E-01,-3.210000098E-01, 0.000000000E+00, 1.330381125E+06, 1.030847168E+02, 8.417097168E+02
       208,-1.540373117E-01,-3.210000098E-01, 0.000000000E+00, 1.332647500E+06, 1.058633499E+02, 8.415095215E+02
       209,-1.431961805E-01,-3.210000098E-01, 0.000000000E+00, 1.335734750E+06, 1.080431747E+02, 8.413705444E+02
       210,-1.324999928E-01,-3.210000098E-01, 0.000000000E+00, 1.339519000E+06, 1.098350983E+02, 8.413065796E+02
       211,-1.223076954E-01,-3.210000098E-01, 0.000000000E+00, 1.343898375E+06, 1.111067505E+02, 8.413147583E+02
       212,-1.121153831E-01,-3.210000098E-01, 0.000000000E+00, 1.348997125E+06, 1.113725891E+02, 8.413870850E+02
       213,-1.019230783E-01,-3.210000098E-01, 0.000000000E+00, 1.354727625E+06, 1.099343719E+02, 8.415085449E+02
       214,-9.173076600E-02,-3.210000098E-01, 0.000000000E+00, 1.360673500E+06, 1.063222198E+02, 8.416741333E+02
       215,-8.153846115E-02,-3.210000098E-01, 0.000000000E+00, 1.366346250E+06, 1.011455383E+02, 8.418666992E+02
       216,-7.134615630E-02,-3.210000098E-01, 0.000000000E+00, 1.371447500E+06, 9.634305573E+01, 8.420581055E+02
       217,-6.115384772E-02,-3.210000098E-01, 0.000000000E+00, 1.375967125E+06, 9.403778839E+01, 8.422714844E+02
       218,-5.096153915E-02,-3.210000098E-01, 0.000000000E+00, 1.380071375E+06, 9.515445709E+01, 8.425704956E+02
       219,-4.076923057E-02,-3.210000098E-01, 0.000000000E+00, 1.383872375E+06, 9.828778839E+01, 8.429077148E+02
       220,-3.057692386E-02,-3.210000098E-01, 0.000000000E+00, 1.387108000E+06, 1.007938309E+02, 8.431278687E+02
