nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,        pressure,velocity-magnitude,     temperature
        22, 0.000000000E+00,-3.610000014E-01, 0.000000000E+00, 1.487222750E+06, 0.000000000E+00, 8.453251343E+02
        23, 9.538171813E-03,-3.610000014E-01, 0.000000000E+00, 1.485428875E+06, 0.000000000E+00, 8.452384644E+02
        24, 1.907634363E-02,-3.610000014E-01, 0.000000000E+00, 1.482398875E+06, 0.000000000E+00, 8.450244141E+02
        25, 2.861451730E-02,-3.610000014E-01, 0.000000000E+00, 1.478620750E+06, 0.000000000E+00, 8.447156372E+02
        26, 3.815268725E-02,-3.610000014E-01, 0.000000000E+00, 1.474159000E+06, 0.000000000E+00, 8.443031006E+02
        27, 4.769086093E-02,-3.610000014E-01, 0.000000000E+00, 1.468571125E+06, 0.000000000E+00, 8.437841797E+02
        28, 5.722903460E-02,-3.610000014E-01, 0.000000000E+00, 1.462302750E+06, 0.000000000E+00, 8.431951294E+02
        29, 6.676720828E-02,-3.610000014E-01, 0.000000000E+00, 1.455517750E+06, 0.000000000E+00, 8.425540771E+02
        30, 7.630537450E-02,-3.610000014E-01, 0.000000000E+00, 1.448353125E+06, 0.000000000E+00, 8.418835449E+02
        31, 8.584354818E-02,-3.610000014E-01, 0.000000000E+00, 1.441106875E+06, 0.000000000E+00, 8.412144165E+02
        32, 9.538172185E-02,-3.610000014E-01, 0.000000000E+00, 1.434090875E+06, 0.000000000E+00, 8.405887451E+02
        33, 1.049146727E-01,-3.610000014E-01, 0.000000000E+00, 1.427608000E+06, 0.000000000E+00, 8.400406494E+02
        34, 1.144051403E-01,-3.610000014E-01, 0.000000000E+00, 1.421635875E+06, 0.000000000E+00, 8.395794678E+02
        35, 1.237140000E-01,-3.610000014E-01, 0.000000000E+00, 1.416397875E+06, 0.000000000E+00, 8.392401123E+02
        36, 1.324999928E-01,-3.610000014E-01, 0.000000000E+00, 1.412223375E+06, 0.000000000E+00, 8.390411377E+02
        37, 1.415543556E-01,-3.610000014E-01, 0.000000000E+00, 1.408479625E+06, 0.000000000E+00, 8.389199829E+02
        38, 1.500848383E-01,-3.610000014E-01, 0.000000000E+00, 1.405110500E+06, 0.000000000E+00, 8.388759766E+02
        39, 1.576332599E-01,-3.610000014E-01, 0.000000000E+00, 1.402490625E+06, 0.000000000E+00, 8.389295044E+02
        40, 1.650000066E-01,-3.610000014E-01, 0.000000000E+00, 1.400670250E+06, 0.000000000E+00, 8.391059570E+02
        41, 1.759277135E-01,-3.610000014E-01, 0.000000000E+00, 1.399744000E+06, 0.000000000E+00, 8.394925537E+02
        42, 1.868317872E-01,-3.610000014E-01, 0.000000000E+00, 1.401057000E+06, 0.000000000E+00, 8.401657715E+02
        43, 1.975000054E-01,-3.610000014E-01, 0.000000000E+00, 1.405983750E+06, 0.000000000E+00, 8.410626831E+02
        44, 2.050507963E-01,-3.605422080E-01, 0.000000000E+00, 1.411433375E+06, 0.000000000E+00, 8.417649536E+02
        45,-2.050600201E-01,-3.605410755E-01, 0.000000000E+00, 1.423004625E+06, 0.000000000E+00, 8.406372070E+02
        46,-2.125000060E-01,-3.591732979E-01, 0.000000000E+00, 1.429459500E+06, 0.000000000E+00, 8.412954712E+02
        47, 2.125000060E-01,-3.591732979E-01, 0.000000000E+00, 1.416619500E+06, 0.000000000E+00, 8.420253296E+02
        48, 2.220717818E-01,-3.559671938E-01, 0.000000000E+00, 1.419348375E+06, 0.000000000E+00, 8.420503540E+02
        49,-2.221874446E-01,-3.559176028E-01, 0.000000000E+00, 1.433530125E+06, 0.000000000E+00, 8.417683105E+02
        50,-1.650000066E-01,-3.513333201E-01, 0.000000000E+00, 1.393962500E+06, 1.924471741E+02, 8.370917358E+02
        51,-1.576409489E-01,-3.513333201E-01, 0.000000000E+00, 1.395016000E+06, 1.937878723E+02, 8.369139404E+02
        52,-1.501055211E-01,-3.513333201E-01, 0.000000000E+00, 1.397540875E+06, 1.930808868E+02, 8.369456177E+02
        53,-1.415654868E-01,-3.513333201E-01, 0.000000000E+00, 1.401460750E+06, 1.909344788E+02, 8.371351318E+02
        54,-1.324999928E-01,-3.513333201E-01, 0.000000000E+00, 1.406541250E+06, 1.876780090E+02, 8.374428711E+02
        55, 1.324999928E-01,-3.513333201E-01, 0.000000000E+00, 1.409470625E+06, 1.551063843E+02, 8.395754395E+02
        56, 1.415541768E-01,-3.513333201E-01, 0.000000000E+00, 1.405824000E+06, 1.559422150E+02, 8.394905396E+02
        57, 1.500848085E-01,-3.513333201E-01, 0.000000000E+00, 1.402631250E+06, 1.561479950E+02, 8.394677734E+02
        58, 1.576331109E-01,-3.513333201E-01, 0.000000000E+00, 1.400174000E+06, 1.555806122E+02, 8.395225830E+02
        59, 1.650000066E-01,-3.513333201E-01, 0.000000000E+00, 1.398371250E+06, 1.538158722E+02, 8.396829224E+02
        60,-1.236964166E-01,-3.513319492E-01, 0.000000000E+00, 1.412811875E+06, 1.831323547E+02, 8.378664551E+02
        61, 1.237140000E-01,-3.513319492E-01, 0.000000000E+00, 1.413666375E+06, 1.534968567E+02, 8.397302856E+02
        62,-1.143846288E-01,-3.513304889E-01, 0.000000000E+00, 1.420897000E+06, 1.766555023E+02, 8.384454346E+02
        63, 1.144051403E-01,-3.513304889E-01, 0.000000000E+00, 1.418893625E+06, 1.503335114E+02, 8.400087891E+02
        64,-1.048940718E-01,-3.513289988E-01, 0.000000000E+00, 1.430386000E+06, 1.681941833E+02, 8.391584473E+02
        65, 1.049146727E-01,-3.513289988E-01, 0.000000000E+00, 1.424830500E+06, 1.455951080E+02, 8.404063110E+02
        66,-9.536163509E-02,-3.513275087E-01, 0.000000000E+00, 1.441068250E+06, 1.579619751E+02, 8.399890747E+02
        67, 9.538172185E-02,-3.513275087E-01, 0.000000000E+00, 1.431280250E+06, 1.393936920E+02, 8.408895874E+02
        68,-8.582408726E-02,-3.513259888E-01, 0.000000000E+00, 1.452391125E+06, 1.454710693E+02, 8.408890381E+02
        69, 8.584354818E-02,-3.513259888E-01, 0.000000000E+00, 1.438262875E+06, 1.316700745E+02, 8.414389038E+02
        70,-7.628653198E-02,-3.513244987E-01, 0.000000000E+00, 1.463083000E+06, 1.300451202E+02, 8.418012695E+02
        71, 7.630537450E-02,-3.513244987E-01, 0.000000000E+00, 1.445555625E+06, 1.224289627E+02, 8.420256348E+02
        72,-6.674897671E-02,-3.513230085E-01, 0.000000000E+00, 1.471985500E+06, 1.123135834E+02, 8.427023315E+02
        73, 6.676720828E-02,-3.513230085E-01, 0.000000000E+00, 1.452893500E+06, 1.117317505E+02, 8.426237183E+02
        74,-5.721142888E-02,-3.513214886E-01, 0.000000000E+00, 1.478347000E+06, 9.328206635E+01, 8.435459595E+02
        75, 5.722903460E-02,-3.513214886E-01, 0.000000000E+00, 1.459864875E+06, 9.983833313E+01, 8.432131348E+02
        76,-4.767387733E-02,-3.513199985E-01, 0.000000000E+00, 1.482318375E+06, 7.493637085E+01, 8.442678223E+02
        77, 4.769086093E-02,-3.513199985E-01, 0.000000000E+00, 1.466223250E+06, 8.741782379E+01, 8.437634888E+02
        78,-3.813632578E-02,-3.513185084E-01, 0.000000000E+00, 1.484635375E+06, 6.008883667E+01, 8.447838745E+02
        79, 3.815268725E-02,-3.513185084E-01, 0.000000000E+00, 1.471828375E+06, 7.567791748E+01, 8.442435303E+02
        80,-2.859877236E-02,-3.513169885E-01, 0.000000000E+00, 1.485959500E+06, 5.057542419E+01, 8.450654297E+02
        81, 2.861451730E-02,-3.513169885E-01, 0.000000000E+00, 1.476298250E+06, 6.521967316E+01, 8.446294556E+02
        82,-1.906122081E-02,-3.513154984E-01, 0.000000000E+00, 1.486506000E+06, 4.560816574E+01, 8.451835938E+02
        83, 1.907634363E-02,-3.513154984E-01, 0.000000000E+00, 1.480095250E+06, 5.550105667E+01, 8.449271851E+02
        84,-9.524660185E-03,-3.513140082E-01, 0.000000000E+00, 1.486237750E+06, 4.217383575E+01, 8.452299194E+02
        85, 9.538171813E-03,-3.513140082E-01, 0.000000000E+00, 1.483047875E+06, 4.800539017E+01, 8.451325073E+02
        86,-6.505213035E-19,-3.513124883E-01, 4.336808690E-19, 1.484868500E+06, 4.284073257E+01, 8.452181396E+02
        87, 2.310502380E-01,-3.512316942E-01, 0.000000000E+00, 1.419720875E+06, 0.000000000E+00, 8.418754272E+02
        88,-1.759284735E-01,-3.512212634E-01, 0.000000000E+00, 1.395313500E+06, 1.876183929E+02, 8.375902710E+02
        89, 1.759277135E-01,-3.512212634E-01, 0.000000000E+00, 1.397355750E+06, 1.497162476E+02, 8.400133667E+02
        90,-1.868324727E-01,-3.511094153E-01, 0.000000000E+00, 1.400162750E+06, 1.785514069E+02, 8.384686279E+02
        91, 1.868317723E-01,-3.511094153E-01, 0.000000000E+00, 1.398310000E+06, 1.429129028E+02, 8.405348511E+02
        92,-2.313259244E-01,-3.510552645E-01, 0.000000000E+00, 1.436488500E+06, 0.000000000E+00, 8.421120605E+02
        93,-1.975000054E-01,-3.510000110E-01, 0.000000000E+00, 1.408619250E+06, 1.658893738E+02, 8.395848999E+02
        94, 1.975000054E-01,-3.510000110E-01, 0.000000000E+00, 1.402025500E+06, 1.339019623E+02, 8.411693115E+02
        95,-2.050514966E-01,-3.505727053E-01, 0.000000000E+00, 1.416591125E+06, 1.553297729E+02, 8.404533081E+02
        96, 2.050511092E-01,-3.505727649E-01, 0.000000000E+00, 1.406176625E+06, 1.263548737E+02, 8.416516724E+02
        97,-2.125000060E-01,-3.492950797E-01, 0.000000000E+00, 1.422005625E+06, 1.483141174E+02, 8.409758301E+02
        98, 2.125000060E-01,-3.492950797E-01, 0.000000000E+00, 1.409426250E+06, 1.220748901E+02, 8.418594360E+02
        99,-2.200081646E-01,-3.463932872E-01, 0.000000000E+00, 1.425066375E+06, 1.437461700E+02, 8.413083496E+02
       100, 2.392056137E-01,-3.450498879E-01, 0.000000000E+00, 1.414852750E+06, 0.000000000E+00, 8.412905273E+02
       101, 2.228456289E-01,-3.447265625E-01, 0.000000000E+00, 1.408244500E+06, 1.217175446E+02, 8.416762695E+02
       102,-2.395660579E-01,-3.447244167E-01, 0.000000000E+00, 1.437278875E+06, 0.000000000E+00, 8.421502075E+02
       103, 2.321909964E-01,-3.427607715E-01, 0.000000000E+00, 1.410978750E+06, 1.272547836E+02, 8.413472900E+02
       104,-2.283566296E-01,-3.418047428E-01, 0.000000000E+00, 1.426808250E+06, 1.405531921E+02, 8.415146484E+02
       105,-1.650000066E-01,-3.416666687E-01, 0.000000000E+00, 1.390159250E+06, 1.688148956E+02, 8.381184082E+02
       106,-1.576406807E-01,-3.416666687E-01, 0.000000000E+00, 1.391257750E+06, 1.699700317E+02, 8.379638672E+02
       107,-1.501047909E-01,-3.416666687E-01, 0.000000000E+00, 1.393688000E+06, 1.694013062E+02, 8.379692383E+02
       108,-1.415650845E-01,-3.416666687E-01, 0.000000000E+00, 1.397455000E+06, 1.676974487E+02, 8.380982056E+02
       109,-1.324999928E-01,-3.416666687E-01, 0.000000000E+00, 1.402173875E+06, 1.650547028E+02, 8.383484497E+02
       110, 1.324999928E-01,-3.416666687E-01, 0.000000000E+00, 1.403049625E+06, 1.361665497E+02, 8.403282471E+02
       111, 1.415539980E-01,-3.416666687E-01, 0.000000000E+00, 1.399614875E+06, 1.360905457E+02, 8.402912598E+02
       112, 1.500847638E-01,-3.416666687E-01, 0.000000000E+00, 1.396749125E+06, 1.355557861E+02, 8.403070679E+02
       113, 1.576329619E-01,-3.416666687E-01, 0.000000000E+00, 1.394680750E+06, 1.345598602E+02, 8.403735352E+02
       114, 1.650000066E-01,-3.416666687E-01, 0.000000000E+00, 1.393202625E+06, 1.326659698E+02, 8.405100098E+02
       115,-1.236964166E-01,-3.416638970E-01, 0.000000000E+00, 1.407821625E+06, 1.617149048E+02, 8.387077637E+02
       116, 1.237140000E-01,-3.416638970E-01, 0.000000000E+00, 1.407155250E+06, 1.357547760E+02, 8.404219360E+02
       117,-1.143846288E-01,-3.416609764E-01, 0.000000000E+00, 1.414867125E+06, 1.576623535E+02, 8.391851196E+02
       118, 1.144051403E-01,-3.416609764E-01, 0.000000000E+00, 1.412299125E+06, 1.344614563E+02, 8.406063843E+02
       119,-1.048940718E-01,-3.416579962E-01, 0.000000000E+00, 1.423052125E+06, 1.532493896E+02, 8.397482910E+02
       120, 1.049146727E-01,-3.416579962E-01, 0.000000000E+00, 1.418139375E+06, 1.323450165E+02, 8.408913574E+02
       121,-9.536163509E-02,-3.416549861E-01, 0.000000000E+00, 1.432347000E+06, 1.486752167E+02, 8.403722534E+02
       122, 9.538172185E-02,-3.416549861E-01, 0.000000000E+00, 1.424486750E+06, 1.294911499E+02, 8.412529907E+02
       123,-8.582408726E-02,-3.416519761E-01, 0.000000000E+00, 1.442535125E+06, 1.439229584E+02, 8.410009155E+02
       124, 8.584354818E-02,-3.416520059E-01, 0.000000000E+00, 1.431340625E+06, 1.258128281E+02, 8.416666870E+02
       125,-7.628653198E-02,-3.416489959E-01, 0.000000000E+00, 1.452904750E+06, 1.378154602E+02, 8.415937500E+02
       126, 7.630537450E-02,-3.416489959E-01, 0.000000000E+00, 1.438588625E+06, 1.211741028E+02, 8.420844116E+02
       127,-6.674897671E-02,-3.416459858E-01, 0.000000000E+00, 1.462519000E+06, 1.290459137E+02, 8.421733398E+02
       128, 6.676720828E-02,-3.416459858E-01, 0.000000000E+00, 1.446091750E+06, 1.149416275E+02, 8.424930420E+02
       129,-5.721142888E-02,-3.416430056E-01, 0.000000000E+00, 1.470222625E+06, 1.166148911E+02, 8.427850952E+02
       130, 5.722903460E-02,-3.416430056E-01, 0.000000000E+00, 1.453328500E+06, 1.065387268E+02, 8.429330444E+02
       131,-4.767387733E-02,-3.416399956E-01, 0.000000000E+00, 1.475488625E+06, 1.008975830E+02, 8.434370117E+02
       132, 4.769086093E-02,-3.416399956E-01, 0.000000000E+00, 1.459860875E+06, 9.668309021E+01, 8.433948975E+02
       133,-3.813632578E-02,-3.416369855E-01, 0.000000000E+00, 1.478532500E+06, 8.553502655E+01, 8.440267944E+02
       134, 3.815268725E-02,-3.416369855E-01, 0.000000000E+00, 1.465560625E+06, 8.761956787E+01, 8.438134766E+02
       135,-2.859877236E-02,-3.416340053E-01, 0.000000000E+00, 1.479999750E+06, 7.461519623E+01, 8.444205322E+02
       136, 2.861451730E-02,-3.416340053E-01, 0.000000000E+00, 1.470092500E+06, 8.035619354E+01, 8.441453247E+02
       137,-1.906122081E-02,-3.416309953E-01, 0.000000000E+00, 1.480500375E+06, 6.920646667E+01, 8.445958252E+02
       138, 1.907634363E-02,-3.416309953E-01, 0.000000000E+00, 1.473960000E+06, 7.417121887E+01, 8.444009399E+02
       139,-9.524660185E-03,-3.416279852E-01, 0.000000000E+00, 1.480218750E+06, 6.719438934E+01, 8.446469727E+02
       140, 9.538171813E-03,-3.416279852E-01, 0.000000000E+00, 1.477014125E+06, 7.037349701E+01, 8.445757446E+02
       141,-1.301042607E-18,-3.416250050E-01, 8.673617380E-19, 1.478865000E+06, 6.803036499E+01, 8.446409302E+02
       142,-1.759276986E-01,-3.414424956E-01, 0.000000000E+00, 1.390945875E+06, 1.644879608E+02, 8.385183716E+02
       143, 1.759276986E-01,-3.414424956E-01, 0.000000000E+00, 1.392335250E+06, 1.287679901E+02, 8.407659302E+02
       144,-1.868317723E-01,-3.412188292E-01, 0.000000000E+00, 1.394388875E+06, 1.576685944E+02, 8.391381226E+02
       145, 1.868317723E-01,-3.412188292E-01, 0.000000000E+00, 1.392916375E+06, 1.235936050E+02, 8.410915527E+02
       146,-1.975000054E-01,-3.409999907E-01, 0.000000000E+00, 1.400106125E+06, 1.497018738E+02, 8.398399048E+02
       147, 1.975000054E-01,-3.409999907E-01, 0.000000000E+00, 1.395048875E+06, 1.184201050E+02, 8.413912964E+02
       148,-2.050514221E-01,-3.406033218E-01, 0.000000000E+00, 1.405552625E+06, 1.442741852E+02, 8.403475342E+02
       149, 2.050514221E-01,-3.406033218E-01, 0.000000000E+00, 1.397337000E+06, 1.154405289E+02, 8.415565796E+02
       150,-2.125000060E-01,-3.394168615E-01, 0.000000000E+00, 1.409790125E+06, 1.407782593E+02, 8.406810303E+02
       151, 2.125000060E-01,-3.394168615E-01, 0.000000000E+00, 1.398810625E+06, 1.152647324E+02, 8.415916138E+02
       152,-2.188739181E-01,-3.379938900E-01, 0.000000000E+00, 1.413427875E+06, 1.401905975E+02, 8.408674927E+02
       153,-2.340336740E-01,-3.377089798E-01, 0.000000000E+00, 1.426784500E+06, 1.387643127E+02, 8.415546875E+02
       154, 2.462462932E-01,-3.376158476E-01, 0.000000000E+00, 1.387916000E+06, 0.000000000E+00, 8.392675171E+02
       155,-2.466449589E-01,-3.371137679E-01, 0.000000000E+00, 1.434820750E+06, 0.000000000E+00, 8.419869385E+02
       156,-2.243758887E-01,-3.365256786E-01, 0.000000000E+00, 1.415844250E+06, 1.419783325E+02, 8.409379272E+02
       157, 2.372873873E-01,-3.361489475E-01, 0.000000000E+00, 1.399797625E+06, 1.411672668E+02, 8.403094482E+02
       158, 2.278950065E-01,-3.357857168E-01, 0.000000000E+00, 1.400106125E+06, 1.232954254E+02, 8.411102295E+02
       159, 2.194168121E-01,-3.353192508E-01, 0.000000000E+00, 1.396256625E+06, 1.152722092E+02, 8.414243774E+02
       160, 2.543825507E-01,-3.329183757E-01, 0.000000000E+00, 1.372430500E+06, 0.000000000E+00, 8.389489136E+02
       161,-1.650000066E-01,-3.319999874E-01, 0.000000000E+00, 1.385654250E+06, 1.492373810E+02, 8.390447388E+02
       162,-1.576404124E-01,-3.319999874E-01, 0.000000000E+00, 1.387009750E+06, 1.500120087E+02, 8.388834839E+02
       163,-1.501040608E-01,-3.319999874E-01, 0.000000000E+00, 1.389502875E+06, 1.491977234E+02, 8.388407593E+02
       164,-1.415646821E-01,-3.319999874E-01, 0.000000000E+00, 1.393219625E+06, 1.472783203E+02, 8.388797607E+02
       165,-1.324999928E-01,-3.319999874E-01, 0.000000000E+00, 1.397765875E+06, 1.443815308E+02, 8.390135498E+02
       166, 1.324999928E-01,-3.319999874E-01, 0.000000000E+00, 1.396512875E+06, 1.260982208E+02, 8.407166138E+02
       167, 1.415538192E-01,-3.319999874E-01, 0.000000000E+00, 1.393535250E+06, 1.259212875E+02, 8.407206421E+02
       168, 1.500847340E-01,-3.319999874E-01, 0.000000000E+00, 1.391113125E+06, 1.253506851E+02, 8.407648315E+02
       169, 1.576328129E-01,-3.319999874E-01, 0.000000000E+00, 1.389416625E+06, 1.243519592E+02, 8.408460083E+02
       170, 1.650000066E-01,-3.319999874E-01, 0.000000000E+00, 1.388219000E+06, 1.225903091E+02, 8.409795532E+02
       171,-1.236964166E-01,-3.319958448E-01, 0.000000000E+00, 1.403046250E+06, 1.409600525E+02, 8.392436523E+02
       172, 1.237140000E-01,-3.319958448E-01, 0.000000000E+00, 1.400152625E+06, 1.259569702E+02, 8.407545776E+02
       173,-1.143846288E-01,-3.319914639E-01, 0.000000000E+00, 1.409352125E+06, 1.375849762E+02, 8.395657959E+02
       174, 1.144051403E-01,-3.319914639E-01, 0.000000000E+00, 1.404727625E+06, 1.254312057E+02, 8.408541260E+02
       175,-1.048940718E-01,-3.319869637E-01, 0.000000000E+00, 1.416429000E+06, 1.352957153E+02, 8.399544678E+02
       176, 1.049146727E-01,-3.319869936E-01, 0.000000000E+00, 1.409983500E+06, 1.248691559E+02, 8.410182495E+02
       177,-9.536163509E-02,-3.319824934E-01, 0.000000000E+00, 1.424328000E+06, 1.345841980E+02, 8.404113770E+02
       178, 9.538172185E-02,-3.319824934E-01, 0.000000000E+00, 1.415808250E+06, 1.245251083E+02, 8.412369995E+02
       179,-8.582408726E-02,-3.319779932E-01, 0.000000000E+00, 1.433098625E+06, 1.357205505E+02, 8.409035034E+02
       180, 8.584354818E-02,-3.319779932E-01, 0.000000000E+00, 1.422136750E+06, 1.245009613E+02, 8.415018311E+02
       181,-7.628653198E-02,-3.319734931E-01, 0.000000000E+00, 1.442417250E+06, 1.374842529E+02, 8.413615723E+02
       182, 7.630537450E-02,-3.319734931E-01, 0.000000000E+00, 1.428900125E+06, 1.248675995E+02, 8.417525024E+02
       183,-6.674897671E-02,-3.319689929E-01, 0.000000000E+00, 1.451697625E+06, 1.377222443E+02, 8.417184448E+02
       184, 6.676720828E-02,-3.319689929E-01, 0.000000000E+00, 1.436158125E+06, 1.246228485E+02, 8.419373779E+02
       185,-5.721142888E-02,-3.319644928E-01, 0.000000000E+00, 1.459779750E+06, 1.342526093E+02, 8.420118408E+02
       186, 5.722903460E-02,-3.319644928E-01, 0.000000000E+00, 1.443464125E+06, 1.216787338E+02, 8.421490479E+02
       187,-4.767387733E-02,-3.319599926E-01, 0.000000000E+00, 1.465725625E+06, 1.256335220E+02, 8.423684692E+02
       188, 4.769086093E-02,-3.319599926E-01, 0.000000000E+00, 1.450198125E+06, 1.153981476E+02, 8.424782104E+02
       189,-3.813632578E-02,-3.319554925E-01, 0.000000000E+00, 1.469418750E+06, 1.137247314E+02, 8.428371582E+02
       190, 3.815268725E-02,-3.319554925E-01, 0.000000000E+00, 1.456080500E+06, 1.087283936E+02, 8.428433838E+02
       191,-2.859877236E-02,-3.319509923E-01, 0.000000000E+00, 1.471324625E+06, 1.036028366E+02, 8.432811890E+02
       192, 2.861451730E-02,-3.319509923E-01, 0.000000000E+00, 1.460724250E+06, 1.038510590E+02, 8.431364136E+02
       193,-1.906122081E-02,-3.319464922E-01, 0.000000000E+00, 1.471949250E+06, 9.840176392E+01, 8.435197144E+02
       194, 1.907634363E-02,-3.319464922E-01, 0.000000000E+00, 1.464722750E+06, 9.988572693E+01, 8.433637695E+02
       195,-9.524660185E-03,-3.319419920E-01, 0.000000000E+00, 1.471530125E+06, 9.646323395E+01, 8.435812988E+02
       196, 9.538171813E-03,-3.319419920E-01, 0.000000000E+00, 1.468003250E+06, 9.789985657E+01, 8.435216675E+02
       197,-1.951563910E-18,-3.319374919E-01, 1.301042607E-18, 1.470019250E+06, 9.684520721E+01, 8.435748901E+02
       198,-1.759276837E-01,-3.316637576E-01, 0.000000000E+00, 1.385688500E+06, 1.456645966E+02, 8.393980713E+02
       199, 1.759276837E-01,-3.316637576E-01, 0.000000000E+00, 1.387417375E+06, 1.191547012E+02, 8.412030029E+02
       200,-1.868317574E-01,-3.313282430E-01, 0.000000000E+00, 1.387841250E+06, 1.401598511E+02, 8.398783569E+02
       201, 1.868317574E-01,-3.313282430E-01, 0.000000000E+00, 1.387587125E+06, 1.148808594E+02, 8.414454956E+02
       202,-2.391619980E-01,-3.312821090E-01, 0.000000000E+00, 1.424948625E+06, 1.396628723E+02, 8.414576416E+02
       203,-1.975000054E-01,-3.310000002E-01, 0.000000000E+00, 1.391919125E+06, 1.339608917E+02, 8.403738403E+02
       204, 1.975000054E-01,-3.310000002E-01, 0.000000000E+00, 1.388716125E+06, 1.109569016E+02, 8.416145630E+02
       205,-2.050517201E-01,-3.306338787E-01, 0.000000000E+00, 1.396210125E+06, 1.301048126E+02, 8.407025757E+02
       206, 2.050517201E-01,-3.306338787E-01, 0.000000000E+00, 1.390031875E+06, 1.091887817E+02, 8.416523438E+02
       207,-2.261032015E-01,-3.299664259E-01, 0.000000000E+00, 1.412222000E+06, 1.369050446E+02, 8.409452515E+02
       208,-2.125000060E-01,-3.295386434E-01, 0.000000000E+00, 1.400176125E+06, 1.283562469E+02, 8.408970337E+02
       209, 2.125000060E-01,-3.295386434E-01, 0.000000000E+00, 1.390748125E+06, 1.102419128E+02, 8.415126953E+02
       210, 2.447732389E-01,-3.288126588E-01, 0.000000000E+00, 1.379178750E+06, 1.597259521E+02, 8.390844727E+02
       211,-2.195899785E-01,-3.287443817E-01, 0.000000000E+00, 1.405489125E+06, 1.298567963E+02, 8.409490967E+02
       212,-2.523646951E-01,-3.284351826E-01, 0.000000000E+00, 1.431339500E+06, 0.000000000E+00, 8.417271729E+02
       213, 2.625175118E-01,-3.282216489E-01, 0.000000000E+00, 1.369732625E+06, 0.000000000E+00, 8.387694092E+02
       214, 2.336429358E-01,-3.266750574E-01, 0.000000000E+00, 1.387863875E+06, 1.316889954E+02, 8.403370972E+02
       215, 2.223065794E-01,-3.257123232E-01, 0.000000000E+00, 1.388005250E+06, 1.158841400E+02, 8.411500244E+02
       216,-2.309185266E-01,-3.247573674E-01, 0.000000000E+00, 1.410028750E+06, 1.366744690E+02, 8.409293823E+02
       217,-2.432539165E-01,-3.238861263E-01, 0.000000000E+00, 1.422035250E+06, 1.422395477E+02, 8.412499390E+02
       218, 2.706524730E-01,-3.235249221E-01, 0.000000000E+00, 1.364181875E+06, 0.000000000E+00, 8.385091553E+02
       219,-1.650000066E-01,-3.223333359E-01, 0.000000000E+00, 1.380331500E+06, 1.333058014E+02, 8.402195435E+02
       220,-1.576401442E-01,-3.223333359E-01, 0.000000000E+00, 1.382079125E+06, 1.341474762E+02, 8.400484009E+02
